Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,46124,26752,19343,29,,,,,
Female,2022-05-11 00:00:00,Black,32235,20238,11986,12,,,,,
Female,2022-05-11 00:00:00,Hispanic,270525,175253,95156,142,,,,,
Female,2022-05-11 00:00:00,Other,125958,76092,49767,113,,,,,
Female,2022-05-11 00:00:00,Unknown,24156,16565,7587,,,,,,
Female,2022-05-11 00:00:00,White,108262,64377,43827,72,,,,,
Female,2022-12-15 00:00:00,Asian,48717,24456,21408,2861,,,,,
Female,2022-12-15 00:00:00,Black,68182,36775,29702,1709,,,,,
Female,2022-12-15 00:00:00,Hispanic,484419,265282,206633,12581,,,,,
Female,2022-12-15 00:00:00,Other,226423,116764,99256,10418,,,,,
Female,2022-12-15 00:00:00,Unknown,21243,12955,7965,325,,,,,
Female,2022-12-15 00:00:00,White,186645,97602,81247,7822,,,,,
Female,16-49,Asian,689544,316727,275770,111254,,,,,
Female,16-49,Black,881201,445503,373564,84448,,,,,
Female,16-49,Hispanic,3981150,2034406,1697858,389212,,,,,
Female,16-49,Other,1645378,777194,678993,238681,,,,,
Female,16-49,Unknown,447011,250097,184155,28428,,,,,
Female,16-49,White,2924978,1434601,1240043,364626,,,,,
Female,50-64,Asian,228892,101012,88825,44486,,,,,
Female,50-64,Black,467487,209510,187903,82784,,,,,
Female,50-64,Hispanic,1469376,678324,586507,244252,,,,,
Female,50-64,Other,908180,383122,350940,195812,,,,,
Female,50-64,Unknown,200493,106837,79804,20820,,,,,
Female,50-64,White,1757508,799587,718888,308231,,,,,
Female,65-79,Asian,111231,47856,41099,24137,,,,,
Female,65-79,Black,258966,108246,98573,57587,,,,,
Female,65-79,Hispanic,768561,334094,288546,159728,,,,,
Female,65-79,Other,850591,330689,308798,221089,,,,,
Female,65-79,Unknown,126282,66083,48181,15231,,,,,
Female,65-79,White,1506459,634420,576571,331856,,,,,
Female,80+,Asian,20875,9098,7758,4454,,,,,
Female,80+,Black,56314,24073,21538,12185,,,,,
Female,80+,Hispanic,187260,82818,70573,37408,,,,,
Female,80+,Other,280752,110642,102191,70343,,,,,
Female,80+,Unknown,45929,24443,17464,4948,,,,,
Female,80+,White,448157,187996,170035,100446,,,,,
Female,Unknown,Asian,114,88,32,0,,,,,
Female,Unknown,Black,175,142,42,,,,,,
Female,Unknown,Hispanic,1067,890,239,,,,,,
Female,Unknown,Other,202,161,44,0,,,,,
Female,Unknown,Unknown,808,701,119,,,,,,
Female,Unknown,White,708,563,183,6,,,,,
Male,2022-05-11 00:00:00,Asian,48615,28227,20358,30,,,,,
Male,2022-05-11 00:00:00,Black,32455,20474,11967,19,,,,,
Male,2022-05-11 00:00:00,Hispanic,273555,177325,96136,121,,,,,
Male,2022-05-11 00:00:00,Other,128913,77971,50844,114,,,,,
Male,2022-05-11 00:00:00,Unknown,25118,17346,7767,8,,,,,
Male,2022-05-11 00:00:00,White,112846,66989,45790,89,,,,,
Male,2022-12-15 00:00:00,Asian,50060,25174,22015,2874,,,,,
Male,2022-12-15 00:00:00,Black,67322,36367,29254,1708,,,,,
Male,2022-12-15 00:00:00,Hispanic,479578,265146,202531,11971,,,,,
Male,2022-12-15 00:00:00,Other,226974,117454,99352,10193,,,,,
Male,2022-12-15 00:00:00,Unknown,22180,13661,8239,286,,,,,
Male,2022-12-15 00:00:00,White,188200,99052,81611,7564,,,,,
Male,16-49,Asian,668513,321047,279090,102404,,,,,
Male,16-49,Black,704494,367575,302372,62094,,,,,
Male,16-49,Hispanic,3545134,1891003,1533308,291172,,,,,
Male,16-49,Other,1464696,721265,616593,192516,,,,,
Male,16-49,Unknown,387109,229180,162351,19463,,,,,
Male,16-49,White,2661939,1345532,1152933,308653,,,,,
Male,50-64,Asian,211644,93678,83448,42114,,,,,
Male,50-64,Black,389763,181519,159134,64395,,,,,
Male,50-64,Hispanic,1326967,627365,541272,203116,,,,,
Male,50-64,Other,750719,325282,294818,154022,,,,,
Male,50-64,Unknown,175024,97133,71115,15598,,,,,
Male,50-64,White,1635780,763389,679304,272727,,,,,
Male,65-79,Asian,94875,40445,34764,21140,,,,,
Male,65-79,Black,177854,76166,67335,39144,,,,,
Male,65-79,Hispanic,608589,264943,229064,127484,,,,,
Male,65-79,Other,671080,262880,243140,173877,,,,,
Male,65-79,Unknown,113363,59764,43127,13702,,,,,
Male,65-79,White,1314538,560118,502886,286910,,,,,
Male,80+,Asian,16644,7057,6107,3785,,,,,
Male,80+,Black,25947,11290,9698,5669,,,,,
Male,80+,Hispanic,113146,49685,42130,23615,,,,,
Male,80+,Other,168671,65843,60188,44224,,,,,
Male,80+,Unknown,30629,16474,11291,3453,,,,,
Male,80+,White,319480,133879,118953,73742,,,,,
Male,Unknown,Asian,121,92,33,0,,,,,
Male,Unknown,Black,130,105,33,,,,,,
Male,Unknown,Hispanic,1013,846,239,,,,,,
Male,Unknown,Other,196,154,55,,,,,,
Male,Unknown,Unknown,568,493,84,0,,,,,
Male,Unknown,White,645,511,172,,,,,,
Unknown,2022-05-11 00:00:00,Asian,30,21,9,0,,,,,
Unknown,2022-05-11 00:00:00,Black,7,5,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,104,73,31,0,,,,,
Unknown,2022-05-11 00:00:00,Other,64,50,14,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,115,87,27,,,,,,
Unknown,2022-05-11 00:00:00,White,38,30,8,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,37,20,14,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,236,188,50,0,,,,,
Unknown,2022-12-15 00:00:00,Other,98,66,31,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,86,60,25,,,,,,
Unknown,2022-12-15 00:00:00,White,122,77,45,,,,,,
Unknown,16-49,Asian,1526,856,671,94,,,,,
Unknown,16-49,Black,1657,949,750,58,,,,,
