Gender,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,,,,,,,,,
Female,16-49 years,Asian,48592,30951,17641,,,,,,,,,
Female,16-49 years,Black,34736,23020,11716,,,,,,,,,
Female,16-49 years,Hispanic,109843,77595,32248,,,,,,,,,
Female,16-49 years,White,196723,127114,69609,,,,,,,,,
Female,16-49 years,Other,67489,47216,20273,,,,,,,,,
Female,16-49 years,Unknown,300046,205525,94521,,,,,,,,,
Female,50-64 years,Asian,23163,16138,7025,,,,,,,,,
Female,50-64 years,Black,28600,20303,8297,,,,,,,,,
Female,50-64 years,Hispanic,57716,45064,12652,,,,,,,,,
Female,50-64 years,White,134649,95986,38663,,,,,,,,,
Female,50-64 years,Other,42435,31126,11309,,,,,,,,,
Female,50-64 years,Unknown,191050,140422,50628,,,,,,,,,
Female,65-79 years,Asian,23318,19007,4311,,,,,,,,,
Female,65-79 years,Black,24788,21472,3316,,,,,,,,,
Female,65-79 years,Hispanic,46337,39848,6489,,,,,,,,,
Female,65-79 years,White,208031,172193,35838,,,,,,,,,
Female,65-79 years,Other,44974,35302,9672,,,,,,,,,
Female,65-79 years,Unknown,209043,170348,38695,,,,,,,,,
Female,80+ years,Asian,4993,4080,913,,,,,,,,,
Female,80+ years,Black,5298,4669,629,,,,,,,,,
Female,80+ years,Hispanic,10988,9550,1438,,,,,,,,,
Female,80+ years,White,62682,51119,11563,,,,,,,,,
Female,80+ years,Other,45124,32644,12480,,,,,,,,,
Female,80+ years,Unknown,75167,60225,14942,,,,,,,,,
Female,Unknown,Asian,22,20,2,,,,,,,,,
Female,Unknown,Black,23,19,4,,,,,,,,,
Female,Unknown,Hispanic,117,107,10,,,,,,,,,
Female,Unknown,White,165,149,16,,,,,,,,,
Female,Unknown,Other,31,27,4,,,,,,,,,
Female,Unknown,Unknown,904,827,77,,,,,,,,,
Male,16-49 years,Asian,32147,20992,11155,,,,,,,,,
Male,16-49 years,Black,15215,10422,4793,,,,,,,,,
Male,16-49 years,Hispanic,59776,43950,15826,,,,,,,,,
Male,16-49 years,White,102959,69280,33679,,,,,,,,,
Male,16-49 years,Other,32785,23090,9695,,,,,,,,,
Male,16-49 years,Unknown,182484,126943,55541,,,,,,,,,
Male,50-64 years,Asian,16759,12169,4590,,,,,,,,,
Male,50-64 years,Black,15700,11665,4035,,,,,,,,,
Male,50-64 years,Hispanic,37761,30311,7450,,,,,,,,,
Male,50-64 years,White,87721,65264,22457,,,,,,,,,
Male,50-64 years,Other,23498,17396,6102,,,,,,,,,
Male,50-64 years,Unknown,129032,96626,32406,,,,,,,,,
Male,65-79 years,Asian,20668,16799,3869,,,,,,,,,
Male,65-79 years,Black,15978,13810,2168,,,,,,,,,
Male,65-79 years,Hispanic,35216,30117,5099,,,,,,,,,
Male,65-79 years,White,178291,147365,30926,,,,,,,,,
Male,65-79 years,Other,32307,25599,6708,,,,,,,,,
Male,65-79 years,Unknown,172772,140400,32372,,,,,,,,,
Male,80+ years,Asian,4327,3511,816,,,,,,,,,
Male,80+ years,Black,2730,2335,395,,,,,,,,,
Male,80+ years,Hispanic,6905,5950,955,,,,,,,,,
Male,80+ years,White,50132,40162,9970,,,,,,,,,
Male,80+ years,Other,18619,13800,4819,,,,,,,,,
Male,80+ years,Unknown,49047,39696,9351,,,,,,,,,
Male,Unknown,Asian,23,19,4,,,,,,,,,
Male,Unknown,Black,12,12,0,,,,,,,,,
Male,Unknown,Hispanic,72,68,4,,,,,,,,,
Male,Unknown,White,148,132,16,,,,,,,,,
Male,Unknown,Other,25,22,3,,,,,,,,,
Male,Unknown,Unknown,608,560,48,,,,,,,,,
Unknown,16-49 years,Asian,988,690,298,,,,,,,,,
Unknown,16-49 years,Black,593,437,156,,,,,,,,,
Unknown,16-49 years,Hispanic,1441,1073,368,,,,,,,,,
Unknown,16-49 years,White,3044,2175,869,,,,,,,,,
Unknown,16-49 years,Other,2223,1448,775,,,,,,,,,
Unknown,16-49 years,Unknown,8373,7613,760,,,,,,,,,
Unknown,50-64 years,Asian,652,466,186,,,,,,,,,
Unknown,50-64 years,Black,566,447,119,,,,,,,,,
Unknown,50-64 years,Hispanic,645,537,108,,,,,,,,,
Unknown,50-64 years,White,2506,1864,642,,,,,,,,,
Unknown,50-64 years,Other,1320,922,398,,,,,,,,,
Unknown,50-64 years,Unknown,8287,7554,733,,,,,,,,,
Unknown,65-79 years,Asian,1943,1467,476,,,,,,,,,
Unknown,65-79 years,Black,1116,955,161,,,,,,,,,
Unknown,65-79 years,Hispanic,1255,1073,182,,,,,,,,,
Unknown,65-79 years,White,11582,9236,2346,,,,,,,,,
Unknown,65-79 years,Other,4655,3655,1000,,,,,,,,,
Unknown,65-79 years,Unknown,14074,12071,2003,,,,,,,,,
Unknown,80+ years,Asian,332,257,75,,,,,,,,,
Unknown,80+ years,Black,159,143,16,,,,,,,,,
Unknown,80+ years,Hispanic,226,191,35,,,,,,,,,
Unknown,80+ years,White,2109,1714,395,,,,,,,,,
Unknown,80+ years,Other,794,654,140,,,,,,,,,
Unknown,80+ years,Unknown,2279,1890,389,,,,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,,,,
Unknown,Unknown,Black,1,1,0,,,,,,,,,
Unknown,Unknown,Hispanic,5,5,0,,,,,,,,,
Unknown,Unknown,White,9,9,0,,,,,,,,,
Unknown,Unknown,Other,1,1,0,,,,,,,,,
Unknown,Unknown,Unknown,47,40,7,,,,,,,,,
Texas,Total,Total,3391990,2549120,842870,,,,,,,,,
