Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,46992,26991,19969,32,,,,,
Female,2022-05-11 00:00:00,Black,33329,20595,12724,13,,,,,
Female,2022-05-11 00:00:00,Hispanic,280419,179892,100405,149,,,,,
Female,2022-05-11 00:00:00,Other,129173,77289,51782,117,,,,,
Female,2022-05-11 00:00:00,Unknown,24822,16842,7974,7,,,,,
Female,2022-05-11 00:00:00,White,110398,65176,45161,75,,,,,
Female,2022-12-15 00:00:00,Asian,48965,24489,21462,3022,,,,,
Female,2022-12-15 00:00:00,Black,68570,36874,29862,1838,,,,,
Female,2022-12-15 00:00:00,Hispanic,488600,266814,207985,13878,,,,,
Female,2022-12-15 00:00:00,Other,227610,117046,99619,10960,,,,,
Female,2022-12-15 00:00:00,Unknown,21241,12964,7932,347,,,,,
Female,2022-12-15 00:00:00,White,187367,97743,81400,8250,,,,,
Female,16-49,Asian,691678,317158,275968,112772,,,,,
Female,16-49,Black,885457,446722,374807,86294,,,,,
Female,16-49,Hispanic,4000745,2040347,1702145,398780,,,,,
Female,16-49,Other,1652605,779414,680869,241921,,,,,
Female,16-49,Unknown,446854,249860,183760,28904,,,,,
Female,16-49,White,2933196,1436460,1241737,369409,,,,,
Female,50-64,Asian,229411,101105,88828,44907,,,,,
Female,50-64,Black,469197,209710,188189,84003,,,,,
Female,50-64,Hispanic,1476361,680098,587626,248390,,,,,
Female,50-64,Other,911684,384007,351725,197700,,,,,
Female,50-64,Unknown,200313,106669,79533,21051,,,,,
Female,50-64,White,1761640,800073,719378,311436,,,,,
Female,65-79,Asian,111504,47913,41126,24329,,,,,
Female,65-79,Black,259641,108291,98599,58186,,,,,
Female,65-79,Hispanic,771415,334771,288961,161504,,,,,
Female,65-79,Other,853111,331298,309386,222449,,,,,
Female,65-79,Unknown,125972,65882,47950,15335,,,,,
Female,65-79,White,1509561,634711,576772,334487,,,,,
Female,80+,Asian,20936,9112,7765,4495,,,,,
Female,80+,Black,56499,24086,21546,12348,,,,,
Female,80+,Hispanic,187909,82974,70646,37831,,,,,
Female,80+,Other,281509,110776,102341,70825,,,,,
Female,80+,Unknown,45862,24397,17402,4982,,,,,
Female,80+,White,449209,188079,170122,101335,,,,,
Female,Unknown,Asian,116,89,33,0,,,,,
Female,Unknown,Black,177,144,42,,,,,,
Female,Unknown,Hispanic,1072,895,239,,,,,,
Female,Unknown,Other,207,165,45,0,,,,,
Female,Unknown,Unknown,809,701,120,,,,,,
Female,Unknown,White,709,564,183,6,,,,,
Male,2022-05-11 00:00:00,Asian,49484,28482,20970,32,,,,,
Male,2022-05-11 00:00:00,Black,33626,20853,12758,20,,,,,
Male,2022-05-11 00:00:00,Hispanic,283606,182083,101417,134,,,,,
Male,2022-05-11 00:00:00,Other,132129,79139,52888,120,,,,,
Male,2022-05-11 00:00:00,Unknown,25760,17583,8171,9,,,,,
Male,2022-05-11 00:00:00,White,115173,67808,47295,92,,,,,
Male,2022-12-15 00:00:00,Asian,50265,25208,22052,3008,,,,,
Male,2022-12-15 00:00:00,Black,67641,36431,29401,1816,,,,,
Male,2022-12-15 00:00:00,Hispanic,483866,266820,203866,13250,,,,,
Male,2022-12-15 00:00:00,Other,228035,117683,99621,10756,,,,,
Male,2022-12-15 00:00:00,Unknown,22134,13639,8181,320,,,,,
Male,2022-12-15 00:00:00,White,188962,99198,81776,8015,,,,,
Male,16-49,Asian,670493,321532,279347,103756,,,,,
Male,16-49,Black,707610,368403,303296,63487,,,,,
Male,16-49,Hispanic,3561271,1896300,1537191,298462,,,,,
Male,16-49,Other,1471191,723430,618379,195294,,,,,
Male,16-49,Unknown,387559,229390,162194,19859,,,,,
Male,16-49,White,2669358,1347346,1154552,312835,,,,,
Male,50-64,Asian,212212,93798,83506,42524,,,,,
Male,50-64,Black,391234,181741,159367,65415,,,,,
Male,50-64,Hispanic,1333035,628872,542203,206820,,,,,
Male,50-64,Other,753843,326162,295563,155595,,,,,
Male,50-64,Unknown,174937,97017,70904,15815,,,,,
Male,50-64,White,1639651,763915,679840,275566,,,,,
Male,65-79,Asian,95069,40496,34772,21275,,,,,
Male,65-79,Black,178397,76237,67394,39564,,,,,
Male,65-79,Hispanic,610885,265436,229403,128956,,,,,
Male,65-79,Other,672928,263323,243534,174914,,,,,
Male,65-79,Unknown,113153,59630,42943,13803,,,,,
Male,65-79,White,1317028,560398,503095,288930,,,,,
Male,80+,Asian,16668,7061,6106,3805,,,,,
Male,80+,Black,26015,11297,9703,5725,,,,,
Male,80+,Hispanic,113609,49795,42209,23892,,,,,
Male,80+,Other,169070,65929,60267,44461,,,,,
Male,80+,Unknown,30582,16439,11254,3479,,,,,
Male,80+,White,320107,133941,118998,74261,,,,,
Male,Unknown,Asian,121,92,33,0,,,,,
Male,Unknown,Black,131,106,33,,,,,,
Male,Unknown,Hispanic,1016,846,241,,,,,,
Male,Unknown,Other,197,155,55,,,,,,
Male,Unknown,Unknown,569,494,84,0,,,,,
Male,Unknown,White,646,511,173,,,,,,
Unknown,2022-05-11 00:00:00,Asian,30,21,9,0,,,,,
Unknown,2022-05-11 00:00:00,Black,7,5,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,108,74,34,0,,,,,
Unknown,2022-05-11 00:00:00,Other,65,51,14,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,119,89,30,0,,,,,
Unknown,2022-05-11 00:00:00,White,38,30,8,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,36,19,14,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,237,189,50,0,,,,,
Unknown,2022-12-15 00:00:00,Other,98,66,31,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,86,60,25,,,,,,
Unknown,2022-12-15 00:00:00,White,124,78,46,,,,,,
Unknown,16-49,Asian,1522,853,668,96,,,,,
Unknown,16-49,Black,1653,946,748,59,,,,,
Unknown,16-49,Hispanic,13225,7966,6839,448,,,,,
Unknown,16-49,Other,11404,6909,4999,355,,,,,
Unknown,16-49,Unknown,5984,3689,2439,180,,,,,
Unknown,16-49,White,7980,4416,3682,243,,,,,
Unknown,50-64,Asian,654,343,282,55,,,,,
Unknown,50-64,Black,739,395,326,60,,,,,
Unknown,50-64,Hispanic,6925,3655,3263,382,,,,,
Unknown,50-64,Other,7308,4191,3229,331,,,,,
Unknown,50-64,Unknown,2040,1183,850,137,,,,,
Unknown,50-64,White,4548,2444,2093,171,,,,,
Unknown,65-79,Asian,513,248,209,61,,,,,
Unknown,65-79,Black,490,255,210,46,,,,,
Unknown,65-79,Hispanic,3496,1827,1555,234,,,,,
Unknown,65-79,Other,4460,2522,1857,267,,,,,
Unknown,65-79,Unknown,1304,717,509,102,,,,,
Unknown,65-79,White,3545,1886,1580,152,,,,,
Unknown,80+,Asian,115,60,48,7,,,,,
Unknown,80+,Black,108,61,42,12,,,,,
Unknown,80+,Hispanic,776,412,340,48,,,,,
Unknown,80+,Other,1081,669,402,45,,,,,
Unknown,80+,Unknown,404,248,139,22,,,,,
Unknown,80+,White,938,515,398,50,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,75,70,6,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,41404419,19991426,16896145,5852021,,,,,
