Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,11917,11855,69,,,,,,
Female,12-15 years,Black,7496,7472,26,,,,,,
Female,12-15 years,Hispanic,55383,54918,490,,,,,,
Female,12-15 years,Other,23951,23826,132,,,,,,
Female,12-15 years,Unknown,4524,4455,71,,,,,,
Female,12-15 years,White,33341,33119,224,,,,,,
Female,16-49 years,Asian,490744,274466,229501,,,,,,
Female,16-49 years,Black,426821,250337,193112,,,,,,
Female,16-49 years,Hispanic,2088876,1220954,948785,,,,,,
Female,16-49 years,Other,505920,294564,232482,,,,,,
Female,16-49 years,Unknown,479094,275725,215985,,,,,,
Female,16-49 years,White,1788447,1020535,848608,,,,,,
Female,50-64 years,Asian,174749,96298,83794,,,,,,
Female,50-64 years,Black,295777,167023,139777,,,,,,
Female,50-64 years,Hispanic,924980,521129,436263,,,,,,
Female,50-64 years,Other,243378,136297,115505,,,,,,
Female,50-64 years,Unknown,277354,156965,127456,,,,,,
Female,50-64 years,White,1238978,692267,601856,,,,,,
Female,65-79 years,Asian,88219,47673,42394,,,,,,
Female,65-79 years,Black,182592,100498,87162,,,,,,
Female,65-79 years,Hispanic,489538,267922,233499,,,,,,
Female,65-79 years,Other,210227,115140,98444,,,,,,
Female,65-79 years,Unknown,245141,134964,114110,,,,,,
Female,65-79 years,White,1133075,613177,551297,,,,,,
Female,80+ years,Asian,16148,8857,7724,,,,,,
Female,80+ years,Black,38958,21715,18599,,,,,,
Female,80+ years,Hispanic,118412,65678,55794,,,,,,
Female,80+ years,Other,101878,56900,45804,,,,,,
Female,80+ years,Unknown,88835,50067,39870,,,,,,
Female,80+ years,White,320384,174210,155361,,,,,,
Female,Unknown,Asian,85,71,20,,,,,,
Female,Unknown,Black,132,109,34,,,,,,
Female,Unknown,Hispanic,751,623,165,,,,,,
Female,Unknown,Other,143,117,29,,,,,,
Female,Unknown,Unknown,824,716,118,,,,,,
Female,Unknown,White,576,472,143,,,,,,
Male,12-15 years,Asian,11917,11848,69,,,,,,
Male,12-15 years,Black,7441,7422,24,,,,,,
Male,12-15 years,Hispanic,52535,52084,466,,,,,,
Male,12-15 years,Other,23684,23551,139,,,,,,
Male,12-15 years,Unknown,4625,4571,58,,,,,,
Male,12-15 years,White,33103,32904,209,,,,,,
Male,16-49 years,Asian,463486,261904,217243,,,,,,
Male,16-49 years,Black,328350,197484,147363,,,,,,
Male,16-49 years,Hispanic,1737576,1038502,781668,,,,,,
Male,16-49 years,Other,444992,265805,204660,,,,,,
Male,16-49 years,Unknown,344849,204276,154374,,,,,,
Male,16-49 years,White,1588222,921295,755014,,,,,,
Male,50-64 years,Asian,159482,88278,76593,,,,,,
Male,50-64 years,Black,234076,135346,110483,,,,,,
Male,50-64 years,Hispanic,802265,459297,376529,,,,,,
Male,50-64 years,Other,201674,115160,95818,,,,,,
Male,50-64 years,Unknown,211593,122406,96415,,,,,,
Male,50-64 years,White,1113994,629012,542537,,,,,,
Male,65-79 years,Asian,74719,40371,35822,,,,,,
Male,65-79 years,Black,120325,66854,57601,,,,,,
Male,65-79 years,Hispanic,379061,208729,180832,,,,,,
Male,65-79 years,Other,167575,91960,78795,,,,,,
Male,65-79 years,Unknown,205849,113587,95852,,,,,,
Male,65-79 years,White,969746,525463,473195,,,,,,
Male,80+ years,Asian,12922,7028,6199,,,,,,
Male,80+ years,Black,17889,10007,8513,,,,,,
Male,80+ years,Hispanic,71242,39448,33717,,,,,,
Male,80+ years,Other,52876,29454,23944,,,,,,
Male,80+ years,Unknown,55911,31414,25262,,,,,,
Male,80+ years,White,230241,124653,111807,,,,,,
Male,Unknown,Asian,81,63,21,,,,,,
Male,Unknown,Black,94,77,26,,,,,,
Male,Unknown,Hispanic,682,562,167,,,,,,
Male,Unknown,Other,117,99,27,,,,,,
Male,Unknown,Unknown,575,499,83,,,,,,
Male,Unknown,White,523,433,123,,,,,,
Unknown,12-15 years,Asian,31,30,1,,,,,,
Unknown,12-15 years,Black,11,11,0,,,,,,
Unknown,12-15 years,Hispanic,49,49,0,,,,,,
Unknown,12-15 years,Other,28,27,1,,,,,,
Unknown,12-15 years,Unknown,54,53,1,,,,,,
Unknown,12-15 years,White,70,70,1,,,,,,
Unknown,16-49 years,Asian,2187,1255,1023,,,,,,
Unknown,16-49 years,Black,1710,1006,796,,,,,,
Unknown,16-49 years,Hispanic,17506,9921,8646,,,,,,
Unknown,16-49 years,Other,22130,12772,10493,,,,,,
Unknown,16-49 years,Unknown,6805,4267,2874,,,,,,
Unknown,16-49 years,White,14243,7656,6890,,,,,,
Unknown,50-64 years,Asian,1128,627,525,,,,,,
Unknown,50-64 years,Black,1281,732,604,,,,,,
Unknown,50-64 years,Hispanic,14251,7713,6994,,,,,,
Unknown,50-64 years,Other,19747,10918,9649,,,,,,
Unknown,50-64 years,Unknown,3172,1895,1416,,,,,,
Unknown,50-64 years,White,13423,7112,6558,,,,,,
Unknown,65-79 years,Asian,1910,995,920,,,,,,
Unknown,65-79 years,Black,1620,876,775,,,,,,
Unknown,65-79 years,Hispanic,8299,4491,3967,,,,,,
Unknown,65-79 years,Other,15217,8306,7282,,,,,,
Unknown,65-79 years,Unknown,2670,1536,1165,,,,,,
Unknown,65-79 years,White,16289,8509,7891,,,,,,
Unknown,80+ years,Asian,341,180,162,,,,,,
Unknown,80+ years,Black,268,149,126,,,,,,
Unknown,80+ years,Hispanic,1512,829,717,,,,,,
Unknown,80+ years,Other,3088,1745,1406,,,,,,
Unknown,80+ years,Unknown,694,423,283,,,,,,
Unknown,80+ years,White,3219,1694,1558,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,7,7,1,,,,,,
Unknown,Unknown,Other,80,75,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,11,11,0,,,,,,
Grand Total,Total,Total,22405006,12858913,10399086,,,,,,
