Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,37895,21123,16779,,,,,,
Female,12-15 years,Black,31924,19354,12572,,,,,,
Female,12-15 years,Hispanic,212541,126859,85729,,,,,,
Female,12-15 years,Other,96201,56350,39861,,,,,,
Female,12-15 years,Unknown,12155,7791,4366,,,,,,
Female,12-15 years,White,107799,62605,45200,,,,,,
Female,16-49 years,Asian,546857,296461,264519,,,,,,
Female,16-49 years,Black,539135,306393,251646,,,,,,
Female,16-49 years,Hispanic,2588970,1471459,1224198,,,,,,
Female,16-49 years,Other,668856,380885,317405,,,,,,
Female,16-49 years,Unknown,511330,293072,234372,,,,,,
Female,16-49 years,White,2052119,1150651,997445,,,,,,
Female,50-64 years,Asian,185137,99944,90751,,,,,,
Female,50-64 years,Black,330895,182728,160186,,,,,,
Female,50-64 years,Hispanic,1026914,565921,496425,,,,,,
Female,50-64 years,Other,322049,177081,155879,,,,,,
Female,50-64 years,Unknown,280145,157175,131042,,,,,,
Female,50-64 years,White,1327275,733224,655934,,,,,,
Female,65-79 years,Asian,90895,48515,44317,,,,,,
Female,65-79 years,Black,194626,105406,94633,,,,,,
Female,65-79 years,Hispanic,523050,282332,253503,,,,,,
Female,65-79 years,Other,264096,141547,126891,,,,,,
Female,65-79 years,Unknown,237474,129837,111864,,,,,,
Female,65-79 years,White,1173558,630467,577752,,,,,,
Female,80+ years,Asian,16723,9058,8114,,,,,,
Female,80+ years,Black,41555,22785,20241,,,,,,
Female,80+ years,Hispanic,126481,69252,60526,,,,,,
Female,80+ years,Other,119120,64326,55799,,,,,,
Female,80+ years,Unknown,88393,48804,40803,,,,,,
Female,80+ years,White,333817,180011,163931,,,,,,
Female,Unknown,Asian,113,87,32,,,,,,
Female,Unknown,Black,161,127,44,,,,,,
Female,Unknown,Hispanic,922,737,236,,,,,,
Female,Unknown,Other,214,158,59,,,,,,
Female,Unknown,Unknown,851,731,131,,,,,,
Female,Unknown,White,675,536,179,,,,,,
Male,12-15 years,Asian,38561,21571,16991,,,,,,
Male,12-15 years,Black,30949,18887,12069,,,,,,
Male,12-15 years,Hispanic,203086,122537,80581,,,,,,
Male,12-15 years,Other,94045,55123,38935,,,,,,
Male,12-15 years,Unknown,12578,8103,4480,,,,,,
Male,12-15 years,White,106039,61947,44106,,,,,,
Male,16-49 years,Asian,526288,291533,260087,,,,,,
Male,16-49 years,Black,427377,248131,200276,,,,,,
Male,16-49 years,Hispanic,2222530,1293813,1049432,,,,,,
Male,16-49 years,Other,607072,354395,291780,,,,,,
Male,16-49 years,Unknown,384545,228694,176404,,,,,,
Male,16-49 years,White,1853438,1056552,909650,,,,,,
Male,50-64 years,Asian,170053,92539,84216,,,,,,
Male,50-64 years,Black,269480,151744,131433,,,,,,
Male,50-64 years,Hispanic,913231,509545,442333,,,,,,
Male,50-64 years,Other,269240,150457,131284,,,,,,
Male,50-64 years,Unknown,219607,126153,102445,,,,,,
Male,50-64 years,White,1210744,676096,602250,,,,,,
Male,65-79 years,Asian,76770,40894,37415,,,,,,
Male,65-79 years,Black,129521,70771,63373,,,,,,
Male,65-79 years,Hispanic,407354,220952,198028,,,,,,
Male,65-79 years,Other,208376,112019,100442,,,,,,
Male,65-79 years,Unknown,200804,110192,94696,,,,,,
Male,65-79 years,White,1006301,541910,497053,,,,,,
Male,80+ years,Asian,13312,7143,6488,,,,,,
Male,80+ years,Black,19050,10508,9243,,,,,,
Male,80+ years,Hispanic,75771,41445,36382,,,,,,
Male,80+ years,Other,61847,33425,29099,,,,,,
Male,80+ years,Unknown,55047,30495,25390,,,,,,
Male,80+ years,White,239004,128492,117390,,,,,,
Male,Unknown,Asian,100,76,27,,,,,,
Male,Unknown,Black,117,90,39,,,,,,
Male,Unknown,Hispanic,941,749,263,,,,,,
Male,Unknown,Other,187,146,53,,,,,,
Male,Unknown,Unknown,596,512,95,,,,,,
Male,Unknown,White,603,491,150,,,,,,
Unknown,12-15 years,Asian,67,37,30,,,,,,
Unknown,12-15 years,Black,19,12,7,,,,,,
Unknown,12-15 years,Hispanic,115,77,38,,,,,,
Unknown,12-15 years,Other,53,36,17,,,,,,
Unknown,12-15 years,Unknown,81,51,30,,,,,,
Unknown,12-15 years,White,132,79,54,,,,,,
Unknown,16-49 years,Asian,2472,1384,1203,,,,,,
Unknown,16-49 years,Black,1920,1100,932,,,,,,
Unknown,16-49 years,Hispanic,18841,10731,9670,,,,,,
Unknown,16-49 years,Other,21767,12456,10487,,,,,,
Unknown,16-49 years,Unknown,7420,4561,3249,,,,,,
Unknown,16-49 years,White,14885,7959,7285,,,,,,
Unknown,50-64 years,Asian,1211,663,576,,,,,,
Unknown,50-64 years,Black,1354,760,653,,,,,,
Unknown,50-64 years,Hispanic,13915,7480,6895,,,,,,
Unknown,50-64 years,Other,19090,10544,9351,,,,,,
Unknown,50-64 years,Unknown,3306,1974,1490,,,,,,
Unknown,50-64 years,White,13028,6878,6402,,,,,,
Unknown,65-79 years,Asian,1850,963,892,,,,,,
Unknown,65-79 years,Black,1572,852,752,,,,,,
Unknown,65-79 years,Hispanic,7909,4272,3792,,,,,,
Unknown,65-79 years,Other,14451,7879,6924,,,,,,
Unknown,65-79 years,Unknown,2608,1516,1124,,,,,,
Unknown,65-79 years,White,15404,8048,7468,,,,,,
Unknown,80+ years,Asian,338,178,160,,,,,,
Unknown,80+ years,Black,264,147,124,,,,,,
Unknown,80+ years,Hispanic,1474,806,701,,,,,,
Unknown,80+ years,Other,2957,1665,1352,,,,,,
Unknown,80+ years,Unknown,703,427,285,,,,,,
Unknown,80+ years,White,3085,1621,1499,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,9,8,2,,,,,,
Unknown,Unknown,Other,80,75,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,12,11,1,,,,,,
Grand Total,Total,Total,26317892,14757185,12621197,,,,,,
