Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,369,313,58,0,,,,,
Unknown,2022-12-15 00:00:00,Other,103,69,32,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,81,56,24,,,,,,
Unknown,2022-12-15 00:00:00,White,122,76,43,,,,,,
Unknown,16-49,Asian,1497,840,657,96,,,,,
Unknown,16-49,Black,1639,937,736,63,,,,,
Unknown,16-49,Hispanic,13257,8105,6671,498,,,,,
Unknown,16-49,Other,11194,6795,4873,379,,,,,
Unknown,16-49,Unknown,5872,3614,2382,193,,,,,
Unknown,16-49,White,7808,4316,3593,258,,,,,
Unknown,50-64,Asian,651,340,279,58,,,,,
Unknown,50-64,Black,740,393,325,64,,,,,
Unknown,50-64,Hispanic,6677,3520,3112,413,,,,,
Unknown,50-64,Other,7060,4046,3098,349,,,,,
Unknown,50-64,Unknown,1985,1146,817,150,,,,,
Unknown,50-64,White,4390,2361,2012,170,,,,,
Unknown,65-79,Asian,504,244,204,61,,,,,
Unknown,65-79,Black,455,238,195,43,,,,,
Unknown,65-79,Hispanic,3359,1744,1478,253,,,,,
Unknown,65-79,Other,4311,2437,1784,268,,,,,
Unknown,65-79,Unknown,1251,687,483,104,,,,,
Unknown,65-79,White,3416,1819,1513,156,,,,,
Unknown,80+,Asian,116,61,48,7,,,,,
Unknown,80+,Black,104,59,40,11,,,,,
Unknown,80+,Hispanic,756,401,328,51,,,,,
Unknown,80+,Other,1056,654,390,47,,,,,
Unknown,80+,Unknown,391,243,133,20,,,,,
Unknown,80+,White,895,492,376,51,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,75,70,6,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,42533861,20367305,17241685,6276864,,,,,
