Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,48071,27345,20691,35,,,,,
Female,2022-05-11 00:00:00,Black,34789,21124,13653,15,,,,,
Female,2022-05-11 00:00:00,Hispanic,293978,186578,107264,161,,,,,
Female,2022-05-11 00:00:00,Other,133614,79010,54498,122,,,,,
Female,2022-05-11 00:00:00,Unknown,25577,17163,8406,9,,,,,
Female,2022-05-11 00:00:00,White,113404,66281,47054,83,,,,,
Female,2022-12-15 00:00:00,Asian,49360,24546,21513,3309,,,,,
Female,2022-12-15 00:00:00,Black,69232,37042,30115,2079,,,,,
Female,2022-12-15 00:00:00,Hispanic,494453,268817,209885,15828,,,,,
Female,2022-12-15 00:00:00,Other,229841,117583,100177,12097,,,,,
Female,2022-12-15 00:00:00,Unknown,21316,13006,7944,368,,,,,
Female,2022-12-15 00:00:00,White,188666,97909,81710,9073,,,,,
Female,16-49,Asian,694152,317608,276116,114652,,,,,
Female,16-49,Black,890431,448065,376229,88535,,,,,
Female,16-49,Hispanic,4028107,2049086,1708568,411342,,,,,
Female,16-49,Other,1662631,782364,683591,246416,,,,,
Female,16-49,Unknown,446763,249742,183341,29323,,,,,
Female,16-49,White,2943463,1438676,1244051,375292,,,,,
Female,50-64,Asian,230070,101230,88860,45410,,,,,
Female,50-64,Black,470995,209903,188426,85370,,,,,
Female,50-64,Hispanic,1485296,682529,588955,253644,,,,,
Female,50-64,Other,916619,385403,352974,200042,,,,,
Female,50-64,Unknown,200055,106522,79206,21251,,,,,
Female,50-64,White,1766282,800677,719964,314922,,,,,
Female,65-79,Asian,111735,47972,41123,24501,,,,,
Female,65-79,Black,260306,108307,98626,58812,,,,,
Female,65-79,Hispanic,775049,335736,289481,163679,,,,,
Female,65-79,Other,856498,332197,310238,224125,,,,,
Female,65-79,Unknown,125696,65719,47733,15421,,,,,
Female,65-79,White,1512102,634845,576898,336774,,,,,
Female,80+,Asian,20980,9124,7768,4521,,,,,
Female,80+,Black,56659,24110,21564,12466,,,,,
Female,80+,Hispanic,188789,83188,70770,38380,,,,,
Female,80+,Other,282319,110957,102520,71279,,,,,
Female,80+,Unknown,45782,24350,17340,5009,,,,,
Female,80+,White,449994,188142,170156,102030,,,,,
Female,Unknown,Asian,120,91,35,0,,,,,
Female,Unknown,Black,176,143,42,,,,,,
Female,Unknown,Hispanic,1077,899,240,,,,,,
Female,Unknown,Other,207,165,45,0,,,,,
Female,Unknown,Unknown,811,703,120,,,,,,
