Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,310719,212551,109139,,,,,,
Female,16-49 years,Black,250470,171765,91627,,,,,,
Female,16-49 years,Hispanic,1166152,808123,416817,,,,,,
Female,16-49 years,Other,292519,193241,111091,,,,,,
Female,16-49 years,Unknown,453042,280886,181893,,,,,,
Female,16-49 years,White,1194597,795139,459431,,,,,,
Female,50-64 years,Asian,135596,84586,55579,,,,,,
Female,50-64 years,Black,217261,136763,89320,,,,,,
Female,50-64 years,Hispanic,641096,407732,259694,,,,,,
Female,50-64 years,Other,174944,104985,75614,,,,,,
Female,50-64 years,Unknown,280850,168187,118259,,,,,,
Female,50-64 years,White,968631,600488,411042,,,,,,
Female,65-79 years,Asian,86746,48805,39540,,,,,,
Female,65-79 years,Black,152110,89260,66999,,,,,,
Female,65-79 years,Hispanic,396809,231802,175319,,,,,,
Female,65-79 years,Other,160999,91593,71809,,,,,,
Female,65-79 years,Unknown,260631,148092,115878,,,,,,
Female,65-79 years,White,1005378,565565,464805,,,,,,
Female,80+ years,Asian,16906,9591,7694,,,,,,
Female,80+ years,Black,32653,19369,14402,,,,,,
Female,80+ years,Hispanic,97336,57316,42764,,,,,,
Female,80+ years,Other,81684,48722,33576,,,,,,
Female,80+ years,Unknown,92410,53431,39947,,,,,,
Female,80+ years,White,285301,161751,131000,,,,,,
Female,Unknown,Asian,92,84,15,,,,,,
Female,Unknown,Black,134,114,32,,,,,,
Female,Unknown,Hispanic,766,649,156,,,,,,
Female,Unknown,Other,141,109,36,,,,,,
Female,Unknown,Unknown,932,811,133,,,,,,
Female,Unknown,White,630,526,140,,,,,,
Male,16-49 years,Asian,275828,194445,92673,,,,,,
Male,16-49 years,Black,166470,119898,57262,,,,,,
Male,16-49 years,Hispanic,882843,635527,300105,,,,,,
Male,16-49 years,Other,218365,150443,79549,,,,,,
Male,16-49 years,Unknown,306893,198841,117222,,,,,,
Male,16-49 years,White,946276,664367,336480,,,,,,
Male,50-64 years,Asian,121286,76413,49181,,,,,,
Male,50-64 years,Black,156187,101739,62623,,,,,,
Male,50-64 years,Hispanic,517372,339589,202990,,,,,,
Male,50-64 years,Other,129918,79917,55162,,,,,,
Male,50-64 years,Unknown,206194,127021,84284,,,,,,
Male,50-64 years,White,820979,521560,338641,,,,,,
Male,65-79 years,Asian,74215,41659,33818,,,,,,
Male,65-79 years,Black,98648,58299,43396,,,,,,
Male,65-79 years,Hispanic,301351,177554,132456,,,,,,
Male,65-79 years,Other,126109,71764,56321,,,,,,
Male,65-79 years,Unknown,216670,122936,96559,,,,,,
Male,65-79 years,White,855752,481579,395343,,,,,,
Male,80+ years,Asian,13682,7637,6319,,,,,,
Male,80+ years,Black,15123,8966,6663,,,,,,
Male,80+ years,Hispanic,58583,34367,25866,,,,,,
Male,80+ years,Other,40998,24119,17245,,,,,,
Male,80+ years,Unknown,58462,33708,25398,,,,,,
Male,80+ years,White,207804,116509,96182,,,,,,
Male,Unknown,Asian,113,88,26,,,,,,
Male,Unknown,Black,87,73,21,,,,,,
Male,Unknown,Hispanic,670,578,138,,,,,,
Male,Unknown,Other,132,107,30,,,,,,
Male,Unknown,Unknown,648,566,91,,,,,,
Male,Unknown,White,538,459,115,,,,,,
Unknown,16-49 years,Asian,1705,1064,718,,,,,,
Unknown,16-49 years,Black,1060,655,457,,,,,,
Unknown,16-49 years,Hispanic,4507,3199,2082,,,,,,
Unknown,16-49 years,Other,29210,16257,14002,,,,,,
Unknown,16-49 years,Unknown,6142,4191,2209,,,,,,
Unknown,16-49 years,White,12555,6941,5830,,,,,,
Unknown,50-64 years,Asian,956,555,425,,,,,,
Unknown,50-64 years,Black,1036,625,457,,,,,,
Unknown,50-64 years,Hispanic,2742,1864,1275,,,,,,
Unknown,50-64 years,Other,27886,15151,13545,,,,,,
Unknown,50-64 years,Unknown,5658,3676,2101,,,,,,
Unknown,50-64 years,White,13075,6956,6311,,,,,,
Unknown,65-79 years,Asian,1950,1026,928,,,,,,
Unknown,65-79 years,Black,1589,879,740,,,,,,
Unknown,65-79 years,Hispanic,4205,2570,1789,,,,,,
Unknown,65-79 years,Other,18884,10210,9043,,,,,,
Unknown,65-79 years,Unknown,3472,2158,1343,,,,,,
Unknown,65-79 years,White,16454,8656,7895,,,,,,
Unknown,80+ years,Asian,336,181,156,,,,,,
Unknown,80+ years,Black,255,144,119,,,,,,
Unknown,80+ years,Hispanic,947,560,417,,,,,,
Unknown,80+ years,Other,3629,2023,1676,,,,,,
Unknown,80+ years,Unknown,730,460,279,,,,,,
Unknown,80+ years,White,3251,1729,1553,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,78,72,7,,,,,,
Unknown,Unknown,Unknown,19,17,3,,,,,,
Unknown,Unknown,White,15,15,1,,,,,,
Grand Total,Total,Total,15738084,9974605,6371271,,,,,,
