Gender,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,,,,,,,,,
Female,16-49 years,Asian,66694,41738,24956,,,,,,,,,
Female,16-49 years,Black,50242,31975,18267,,,,,,,,,
Female,16-49 years,Hispanic,194341,128293,66048,,,,,,,,,
Female,16-49 years,White,280974,177599,103375,,,,,,,,,
Female,16-49 years,Other,90042,57808,32234,,,,,,,,,
Female,16-49 years,Unknown,334401,205035,129366,,,,,,,,,
Female,50-64 years,Asian,35963,23462,12501,,,,,,,,,
Female,50-64 years,Black,46622,31110,15512,,,,,,,,,
Female,50-64 years,Hispanic,122102,84682,37420,,,,,,,,,
Female,50-64 years,White,224784,151751,73033,,,,,,,,,
Female,50-64 years,Other,58901,38962,19939,,,,,,,,,
Female,50-64 years,Unknown,219626,138392,81234,,,,,,,,,
Female,65-79 years,Asian,42383,28487,13896,,,,,,,,,
Female,65-79 years,Black,51000,36056,14944,,,,,,,,,
Female,65-79 years,Hispanic,119167,84171,34996,,,,,,,,,
Female,65-79 years,White,407964,283344,124620,,,,,,,,,
Female,65-79 years,Other,70405,47651,22754,,,,,,,,,
Female,65-79 years,Unknown,244633,160272,84361,,,,,,,,,
Female,80+ years,Asian,9021,5879,3142,,,,,,,,,
Female,80+ years,Black,11253,7914,3339,,,,,,,,,
Female,80+ years,Hispanic,30619,21882,8737,,,,,,,,,
Female,80+ years,White,119829,81485,38344,,,,,,,,,
Female,80+ years,Other,56149,36436,19713,,,,,,,,,
Female,80+ years,Unknown,86621,57559,29062,,,,,,,,,
Female,Unknown,Asian,27,24,3,,,,,,,,,
Female,Unknown,Black,39,30,9,,,,,,,,,
Female,Unknown,Hispanic,216,189,27,,,,,,,,,
Female,Unknown,White,267,234,33,,,,,,,,,
Female,Unknown,Other,35,30,5,,,,,,,,,
Female,Unknown,Unknown,949,827,122,,,,,,,,,
Male,16-49 years,Asian,46473,29927,16546,,,,,,,,,
Male,16-49 years,Black,24151,15817,8334,,,,,,,,,
Male,16-49 years,Hispanic,117572,80281,37291,,,,,,,,,
Male,16-49 years,White,162112,106310,55802,,,,,,,,,
Male,16-49 years,Other,46724,30555,16169,,,,,,,,,
Male,16-49 years,Unknown,205209,127606,77603,,,,,,,,,
Male,50-64 years,Asian,27877,18544,9333,,,,,,,,,
Male,50-64 years,Black,28075,19322,8753,,,,,,,,,
Male,50-64 years,Hispanic,85391,60355,25036,,,,,,,,,
Male,50-64 years,White,159351,109987,49364,,,,,,,,,
Male,50-64 years,Other,34465,23089,11376,,,,,,,,,
Male,50-64 years,Unknown,150134,95838,54296,,,,,,,,,
Male,65-79 years,Asian,37182,25058,12124,,,,,,,,,
Male,65-79 years,Black,33383,23638,9745,,,,,,,,,
Male,65-79 years,Hispanic,89803,63336,26467,,,,,,,,,
Male,65-79 years,White,350959,243125,107834,,,,,,,,,
Male,65-79 years,Other,52759,35717,17042,,,,,,,,,
Male,65-79 years,Unknown,203256,132564,70692,,,,,,,,,
Male,80+ years,Asian,7765,4969,2796,,,,,,,,,
Male,80+ years,Black,5693,3907,1786,,,,,,,,,
Male,80+ years,Hispanic,18793,13343,5450,,,,,,,,,
Male,80+ years,White,94544,63125,31419,,,,,,,,,
Male,80+ years,Other,24622,16163,8459,,,,,,,,,
Male,80+ years,Unknown,56070,37015,19055,,,,,,,,,
Male,Unknown,Asian,36,28,8,,,,,,,,,
Male,Unknown,Black,29,27,2,,,,,,,,,
Male,Unknown,Hispanic,159,139,20,,,,,,,,,
Male,Unknown,White,219,195,24,,,,,,,,,
Male,Unknown,Other,42,37,5,,,,,,,,,
Male,Unknown,Unknown,636,566,70,,,,,,,,,
Unknown,16-49 years,Asian,965,624,341,,,,,,,,,
Unknown,16-49 years,Black,587,373,214,,,,,,,,,
Unknown,16-49 years,Hispanic,1421,911,510,,,,,,,,,
Unknown,16-49 years,White,2855,1776,1079,,,,,,,,,
Unknown,16-49 years,Other,2167,1250,917,,,,,,,,,
Unknown,16-49 years,Unknown,13933,10121,3812,,,,,,,,,
Unknown,50-64 years,Asian,631,385,246,,,,,,,,,
Unknown,50-64 years,Black,639,400,239,,,,,,,,,
Unknown,50-64 years,Hispanic,688,465,223,,,,,,,,,
Unknown,50-64 years,White,2376,1461,915,,,,,,,,,
Unknown,50-64 years,Other,1360,806,554,,,,,,,,,
Unknown,50-64 years,Unknown,14103,9975,4128,,,,,,,,,
Unknown,65-79 years,Asian,1897,1068,829,,,,,,,,,
Unknown,65-79 years,Black,1284,774,510,,,,,,,,,
Unknown,65-79 years,Hispanic,1475,916,559,,,,,,,,,
Unknown,65-79 years,White,12199,6998,5201,,,,,,,,,
Unknown,65-79 years,Other,5107,2789,2318,,,,,,,,,
Unknown,65-79 years,Unknown,23227,15401,7826,,,,,,,,,
Unknown,80+ years,Asian,317,182,135,,,,,,,,,
Unknown,80+ years,Black,196,116,80,,,,,,,,,
Unknown,80+ years,Hispanic,273,169,104,,,,,,,,,
Unknown,80+ years,White,2309,1355,954,,,,,,,,,
Unknown,80+ years,Other,896,505,391,,,,,,,,,
Unknown,80+ years,Unknown,3752,2625,1127,,,,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,,,,
Unknown,Unknown,Black,1,1,0,,,,,,,,,
Unknown,Unknown,Hispanic,5,5,0,,,,,,,,,
Unknown,Unknown,White,10,10,0,,,,,,,,,
Unknown,Unknown,Other,1,1,0,,,,,,,,,
Unknown,Unknown,Unknown,56,45,11,,,,,,,,,
Texas,Total,Total,5133484,3405368,1728116,,,,,,,,,
