Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,50178,27936,22203,39,,,,,
Female,2022-05-11 00:00:00,Black,37584,21970,15595,22,,,,,
Female,2022-05-11 00:00:00,Hispanic,325522,201099,124224,225,,,,,
Female,2022-05-11 00:00:00,Other,142644,82024,60492,144,,,,,
Female,2022-05-11 00:00:00,Unknown,27471,18048,9412,12,,,,,
Female,2022-05-11 00:00:00,White,119489,68350,51051,103,,,,,
Female,2022-12-15 00:00:00,Asian,50019,24598,21641,3788,,,,,
Female,2022-12-15 00:00:00,Black,70412,37332,30635,2449,,,,,
Female,2022-12-15 00:00:00,Hispanic,508533,274127,214950,19544,,,,,
Female,2022-12-15 00:00:00,Other,233810,118556,101511,13759,,,,,
Female,2022-12-15 00:00:00,Unknown,21665,13133,8068,466,,,,,
Female,2022-12-15 00:00:00,White,191116,98343,82461,10340,,,,,
Female,16-49,Asian,698916,318431,276634,118096,,,,,
Female,16-49,Black,901219,450929,379935,92852,,,,,
Female,16-49,Hispanic,4091935,2072083,1725242,436667,,,,,
Female,16-49,Other,1681336,788080,689054,254245,,,,,
Female,16-49,Unknown,446181,249463,182222,30084,,,,,
Female,16-49,White,2965204,1443877,1249893,386309,,,,,
Female,50-64,Asian,231371,101506,88945,46346,,,,,
Female,50-64,Black,474715,210334,189066,88017,,,,,
Female,50-64,Hispanic,1506297,689398,592701,264273,,,,,
Female,50-64,Other,924980,387632,354996,204304,,,,,
Female,50-64,Unknown,199093,106049,78301,21603,,,,,
Female,50-64,White,1775826,802013,721550,321665,,,,,
Female,65-79,Asian,112319,48109,41201,24873,,,,,
Female,65-79,Black,261922,108410,98801,60146,,,,,
Female,65-79,Hispanic,783717,338214,290988,168411,,,,,
Female,65-79,Other,861671,333408,311415,226984,,,,,
Female,65-79,Unknown,124503,65095,47028,15521,,,,,
Female,65-79,White,1518117,635454,577564,341551,,,,,
Female,80+,Asian,21050,9131,7769,4581,,,,,
Female,80+,Black,57030,24150,21600,12765,,,,,
Female,80+,Hispanic,190883,83745,71140,39556,,,,,
Female,80+,Other,283778,111246,102826,72152,,,,,
Female,80+,Unknown,45532,24216,17175,5048,,,,,
Female,80+,White,451756,188303,170326,103477,,,,,
Female,Unknown,Asian,126,94,37,,,,,,
Female,Unknown,Black,178,145,42,,,,,,
Female,Unknown,Hispanic,1113,929,243,6,,,,,
Female,Unknown,Other,214,171,46,0,,,,,
Female,Unknown,Unknown,817,708,121,,,,,,
Female,Unknown,White,721,570,188,7,,,,,
Male,2022-05-11 00:00:00,Asian,52700,29347,23309,44,,,,,
Male,2022-05-11 00:00:00,Black,37888,22262,15603,28,,,,,
Male,2022-05-11 00:00:00,Hispanic,328862,203176,125492,219,,,,,
Male,2022-05-11 00:00:00,Other,145762,84032,61587,162,,,,,
Male,2022-05-11 00:00:00,Unknown,28591,18794,9787,12,,,,,
Male,2022-05-11 00:00:00,White,124403,71037,53277,108,,,,,
Male,2022-12-15 00:00:00,Asian,51365,25316,22260,3792,,,,,
Male,2022-12-15 00:00:00,Black,69323,36814,30115,2401,,,,,
Male,2022-12-15 00:00:00,Hispanic,504049,274527,210776,18829,,,,,
Male,2022-12-15 00:00:00,Other,234338,119235,101600,13528,,,,,
Male,2022-12-15 00:00:00,Unknown,22393,13729,8268,403,,,,,
Male,2022-12-15 00:00:00,White,192666,99834,82839,10021,,,,,
Male,16-49,Asian,678758,324031,280788,108792,,,,,
Male,16-49,Black,720221,371724,307590,68636,,,,,
Male,16-49,Hispanic,3640246,1925021,1558990,328724,,,,,
Male,16-49,Other,1497573,731876,626308,206031,,,,,
Male,16-49,Unknown,389702,230786,162112,20893,,,,,
Male,16-49,White,2698094,1354497,1162230,327526,,,,,
Male,50-64,Asian,214019,94180,83725,43836,,,,,
Male,50-64,Black,396223,182374,160263,68885,,,,,
Male,50-64,Hispanic,1360585,636767,547256,221765,,,,,
Male,50-64,Other,765454,329411,298510,161263,,,,,
Male,50-64,Unknown,174562,96701,70166,16448,,,,,
Male,50-64,White,1653213,765948,682083,285086,,,,,
Male,65-79,Asian,95673,40635,34807,21703,,,,,
Male,65-79,Black,179984,76405,67591,40796,,,,,
Male,65-79,Hispanic,620788,267884,231145,134732,,,,,
Male,65-79,Other,679417,264993,245109,178256,,,,,
Male,65-79,Unknown,111925,58945,42141,14023,,,,,
Male,65-79,White,1324434,561291,503915,294681,,,,,
Male,80+,Asian,16723,7062,6105,3860,,,,,
Male,80+,Black,26240,11329,9727,5897,,,,,
Male,80+,Hispanic,115340,50234,42489,24916,,,,,
Male,80+,Other,170316,66213,60549,45158,,,,,
Male,80+,Unknown,30386,16342,11121,3511,,,,,
Male,80+,White,321827,134111,119153,75670,,,,,
Male,Unknown,Asian,128,94,39,0,,,,,
