Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,24749,16256,8500,,,,,,
Female,12-15 years,Black,16383,11323,5062,,,,,,
Female,12-15 years,Hispanic,120026,79786,40272,,,,,,
Female,12-15 years,Other,53450,35411,18047,,,,,,
Female,12-15 years,Unknown,7846,5473,2375,,,,,,
Female,12-15 years,White,68717,44437,24283,,,,,,
Female,16-49 years,Asian,517373,284427,246585,,,,,,
Female,16-49 years,Black,466536,267558,216481,,,,,,
Female,16-49 years,Hispanic,2283020,1310171,1062522,,,,,,
Female,16-49 years,Other,562004,322769,263417,,,,,,
Female,16-49 years,Unknown,490392,280415,223840,,,,,,
Female,16-49 years,White,1888976,1063578,911886,,,,,,
Female,50-64 years,Asian,181015,98603,87870,,,,,,
Female,50-64 years,Black,310843,172824,149469,,,,,,
Female,50-64 years,Hispanic,972287,540738,465493,,,,,,
Female,50-64 years,Other,261145,145156,125004,,,,,,
Female,50-64 years,Unknown,279627,157075,129991,,,,,,
Female,50-64 years,White,1280323,709119,629038,,,,,,
Female,65-79 years,Asian,90324,48520,43698,,,,,,
Female,65-79 years,Black,188487,102726,91000,,,,,,
Female,65-79 years,Hispanic,506247,275142,243448,,,,,,
Female,65-79 years,Other,221006,119967,104609,,,,,,
Female,65-79 years,Unknown,243533,133427,114171,,,,,,
Female,65-79 years,White,1152939,622415,563365,,,,,,
Female,80+ years,Asian,16506,8997,7952,,,,,,
Female,80+ years,Black,40181,22201,19394,,,,,,
Female,80+ years,Hispanic,122360,67442,58086,,,,,,
Female,80+ years,Other,109265,60351,49783,,,,,,
Female,80+ years,Unknown,89336,49858,40636,,,,,,
Female,80+ years,White,326282,176768,159133,,,,,,
Female,Unknown,Asian,87,70,23,,,,,,
Female,Unknown,Black,143,115,38,,,,,,
Female,Unknown,Hispanic,819,661,196,,,,,,
Female,Unknown,Other,156,121,38,,,,,,
Female,Unknown,Unknown,841,727,125,,,,,,
Female,Unknown,White,607,491,155,,,,,,
Male,12-15 years,Asian,25100,16496,8605,,,,,,
Male,12-15 years,Black,16148,11092,5061,,,,,,
Male,12-15 years,Hispanic,113513,75575,37959,,,,,,
Male,12-15 years,Other,52495,34588,17915,,,,,,
Male,12-15 years,Unknown,7962,5550,2417,,,,,,
Male,12-15 years,White,67724,43869,23864,,,,,,
Male,16-49 years,Asian,492537,274218,237182,,,,,,
Male,16-49 years,Black,363665,213039,168730,,,,,,
Male,16-49 years,Hispanic,1920372,1124586,890863,,,,,,
Male,16-49 years,Other,499996,293420,236986,,,,,,
Male,16-49 years,Unknown,358151,210767,163540,,,,,,
