Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,45035,24064,20954,,,,,,
Female,12-15 years,Black,58507,32681,25797,,,,,,
Female,12-15 years,Hispanic,385826,216168,169433,,,,,,
Female,12-15 years,Other,180075,98408,81522,,,,,,
Female,12-15 years,Unknown,17676,10594,7081,,,,,,
Female,12-15 years,White,167499,92089,75298,,,,,,
Female,16-49 years,Asian,577828,307743,277988,,,,,,
Female,16-49 years,Black,710790,397175,328636,,,,,,
Female,16-49 years,Hispanic,3244862,1814762,1530427,,,,,,
Female,16-49 years,Other,1045642,574602,489280,,,,,,
Female,16-49 years,Unknown,514532,290744,234258,,,,,,
Female,16-49 years,White,2442424,1348047,1173223,,,,,,
Female,50-64 years,Asian,191145,100356,91900,,,,,,
Female,50-64 years,Black,374823,201026,178343,,,,,,
Female,50-64 years,Hispanic,1159643,620448,550749,,,,,,
Female,50-64 years,Other,495705,256756,230673,,,,,,
Female,50-64 years,Unknown,258962,142680,119865,,,,,,
Female,50-64 years,White,1455785,783495,705803,,,,,,
Female,65-79 years,Asian,94020,47427,43131,,,,,,
Female,65-79 years,Black,208989,107565,97442,,,,,,
Female,65-79 years,Hispanic,593418,303702,274057,,,,,,
Female,65-79 years,Other,467189,223414,205113,,,,,,
Female,65-79 years,Unknown,191458,103357,88306,,,,,,
Female,65-79 years,White,1242615,632126,580182,,,,,,
Female,80+ years,Asian,17642,9032,8087,,,,,,
Female,80+ years,Black,44763,23506,20990,,,,,,
Female,80+ years,Hispanic,143287,74690,65607,,,,,,
Female,80+ years,Other,170077,83760,74864,,,,,,
Female,80+ years,Unknown,75041,41115,34031,,,,,,
Female,80+ years,White,353602,181417,165304,,,,,,
Female,Unknown,Asian,130,98,38,,,,,,
Female,Unknown,Black,214,167,58,,,,,,
Female,Unknown,Hispanic,1277,989,342,,,,,,
Female,Unknown,Other,419,294,130,,,,,,
Female,Unknown,Unknown,881,752,142,,,,,,
Female,Unknown,White,909,692,260,,,,,,
Male,12-15 years,Asian,46290,24741,21535,,,,,,
Male,12-15 years,Black,57571,32275,25257,,,,,,
Male,12-15 years,Hispanic,379941,214553,165163,,,,,,
Male,12-15 years,Other,181338,99283,81897,,,,,,
Male,12-15 years,Unknown,18500,11207,7290,,,,,,
Male,12-15 years,White,169576,93711,75744,,,,,,
Male,16-49 years,Asian,558738,307278,276864,,,,,,
Male,16-49 years,Black,573161,328228,266508,,,,,,
Male,16-49 years,Hispanic,2902012,1668920,1365698,,,,,,
Male,16-49 years,Other,965363,546744,455388,,,,,,
Male,16-49 years,Unknown,409687,241626,187812,,,,,,
Male,16-49 years,White,2219606,1252720,1080754,,,,,,
Male,50-64 years,Asian,175496,93363,85594,,,,,,
Male,50-64 years,Black,312816,172096,150264,,,,,,
Male,50-64 years,Hispanic,1052497,572253,503630,,,,,,
Male,50-64 years,Other,422021,222896,198607,,,,,,
Male,50-64 years,Unknown,210874,119192,98230,,,,,,
Male,50-64 years,White,1344137,734999,659068,,,,,,
Male,65-79 years,Asian,80057,39986,36408,,,,,,
Male,65-79 years,Black,141615,73867,66067,,,,,,
Male,65-79 years,Hispanic,466139,239731,215847,,,,,,
Male,65-79 years,Other,370982,177248,162118,,,,,,
Male,65-79 years,Unknown,164205,89014,75756,,,,,,
Male,65-79 years,White,1074707,548889,502644,,,,,,
Male,80+ years,Asian,13990,6972,6301,,,,,,
Male,80+ years,Black,20572,10846,9490,,,,,,
Male,80+ years,Hispanic,86333,44808,39399,,,,,,
Male,80+ years,Other,99275,47788,42726,,,,,,
Male,80+ years,Unknown,45539,25052,20433,,,,,,
Male,80+ years,White,254148,128988,117195,,,,,,
Male,Unknown,Asian,124,93,34,,,,,,
Male,Unknown,Black,169,131,50,,,,,,
Male,Unknown,Hispanic,1303,1009,375,,,,,,
Male,Unknown,Other,371,268,117,,,,,,
Male,Unknown,Unknown,643,544,111,,,,,,
Male,Unknown,White,799,622,217,,,,,,
Unknown,12-15 years,Asian,65,35,30,,,,,,
Unknown,12-15 years,Black,33,21,12,,,,,,
Unknown,12-15 years,Hispanic,147,102,47,,,,,,
Unknown,12-15 years,Other,84,57,27,,,,,,
Unknown,12-15 years,Unknown,83,54,29,,,,,,
Unknown,12-15 years,White,144,88,57,,,,,,
Unknown,16-49 years,Asian,2224,1242,1075,,,,,,
Unknown,16-49 years,Black,1947,1129,932,,,,,,
Unknown,16-49 years,Hispanic,18508,10847,9776,,,,,,
Unknown,16-49 years,Other,20056,11521,9660,,,,,,
Unknown,16-49 years,Unknown,7180,4447,3120,,,,,,
Unknown,16-49 years,White,13337,7192,6523,,,,,,
Unknown,50-64 years,Asian,993,541,464,,,,,,
Unknown,50-64 years,Black,1181,667,570,,,,,,
Unknown,50-64 years,Hispanic,12504,6739,6203,,,,,,
Unknown,50-64 years,Other,16248,9021,7937,,,,,,
Unknown,50-64 years,Unknown,2983,1774,1333,,,,,,
Unknown,50-64 years,White,10510,5576,5145,,,,,,
Unknown,65-79 years,Asian,1129,571,523,,,,,,
Unknown,65-79 years,Black,1128,617,535,,,,,,
Unknown,65-79 years,Hispanic,6567,3548,3131,,,,,,
Unknown,65-79 years,Other,10531,5807,4989,,,,,,
Unknown,65-79 years,Unknown,2182,1263,933,,,,,,
Unknown,65-79 years,White,10106,5314,4848,,,,,,
Unknown,80+ years,Asian,233,118,104,,,,,,
Unknown,80+ years,Black,194,112,90,,,,,,
Unknown,80+ years,Hispanic,1264,689,596,,,,,,
Unknown,80+ years,Other,2291,1308,1028,,,,,,
Unknown,80+ years,Unknown,588,358,230,,,,,,
Unknown,80+ years,White,2158,1142,1037,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,10,9,2,,,,,,
Unknown,Unknown,Other,79,74,7,,,,,,
Unknown,Unknown,Unknown,12,11,2,,,,,,
Unknown,Unknown,White,15,14,1,,,,,,
Grand Total,Total,Total,31900000,17399891,15020901,,,,,,
