Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,49133,27592,21503,38,,,,,
Female,2022-05-11 00:00:00,Black,36223,21549,14661,16,,,,,
Female,2022-05-11 00:00:00,Hispanic,311086,194350,116573,188,,,,,
Female,2022-05-11 00:00:00,Other,138410,80580,57719,127,,,,,
Female,2022-05-11 00:00:00,Unknown,26594,17653,8933,9,,,,,
Female,2022-05-11 00:00:00,White,116539,67312,49151,91,,,,,
Female,2022-12-15 00:00:00,Asian,49703,24568,21580,3563,,,,,
Female,2022-12-15 00:00:00,Black,69883,37202,30402,2283,,,,,
Female,2022-12-15 00:00:00,Hispanic,501933,271610,212586,17817,,,,,
Female,2022-12-15 00:00:00,Other,232138,118168,100934,13052,,,,,
Female,2022-12-15 00:00:00,Unknown,21525,13088,8013,426,,,,,
Female,2022-12-15 00:00:00,White,190069,98139,82125,9832,,,,,
Female,16-49,Asian,696698,318030,276386,116517,,,,,
Female,16-49,Black,896152,449514,378203,90881,,,,,
Female,16-49,Hispanic,4062580,2061406,1717489,425174,,,,,
Female,16-49,Other,1673024,785607,686544,250743,,,,,
Female,16-49,Unknown,446748,249718,182878,29779,,,,,
Female,16-49,White,2955180,1441369,1247220,381293,,,,,
Female,50-64,Asian,230728,101362,88881,45913,,,,,
Female,50-64,Black,472981,210113,188752,86821,,,,,
Female,50-64,Hispanic,1496790,686315,591004,259417,,,,,
Female,50-64,Other,921137,386593,354050,202372,,,,,
Female,50-64,Unknown,199792,106378,78820,21494,,,,,
Female,50-64,White,1771145,801271,720729,318477,,,,,
Female,65-79,Asian,112049,48055,41162,24694,,,,,
Female,65-79,Black,261141,108346,98708,59524,,,,,
Female,65-79,Hispanic,779502,337007,290263,166107,,,,,
Female,65-79,Other,859374,332888,310916,225667,,,,,
Female,65-79,Unknown,125250,65460,47428,15527,,,,,
Female,65-79,White,1515172,635127,577224,339259,,,,,
Female,80+,Asian,21029,9131,7774,4555,,,,,
Female,80+,Black,56823,24119,21573,12612,,,,,
Female,80+,Hispanic,189844,83456,70944,38996,,,,,
Female,80+,Other,283069,111114,102678,71719,,,,,
Female,80+,Unknown,45695,24307,17261,5040,,,,,
Female,80+,White,450914,188220,170232,102810,,,,,
Female,Unknown,Asian,124,93,36,,,,,,
Female,Unknown,Black,178,145,42,,,,,,
Female,Unknown,Hispanic,1093,911,242,,,,,,
Female,Unknown,Other,208,166,45,0,,,,,
Female,Unknown,Unknown,813,705,120,,,,,,
Female,Unknown,White,719,569,187,7,,,,,
Male,2022-05-11 00:00:00,Asian,51715,29061,22615,39,,,,,
Male,2022-05-11 00:00:00,Black,36536,21830,14686,25,,,,,
Male,2022-05-11 00:00:00,Hispanic,314354,196489,117701,189,,,,,
Male,2022-05-11 00:00:00,Other,141480,82554,58811,134,,,,,
Male,2022-05-11 00:00:00,Unknown,27578,18379,9190,11,,,,,
Male,2022-05-11 00:00:00,White,121220,69911,51225,104,,,,,
Male,2022-12-15 00:00:00,Asian,51048,25281,22198,3572,,,,,
Male,2022-12-15 00:00:00,Black,68804,36682,29892,2237,,,,,
Male,2022-12-15 00:00:00,Hispanic,497202,271845,208386,17044,,,,,
Male,2022-12-15 00:00:00,Other,232690,118905,101010,12800,,,,,
Male,2022-12-15 00:00:00,Unknown,22264,13661,8234,376,,,,,
Male,2022-12-15 00:00:00,White,191620,99640,82497,9511,,,,,
Male,16-49,Asian,676272,323223,280257,107384,,,,,
Male,16-49,Black,716197,370635,306213,67029,,,,,
Male,16-49,Hispanic,3615137,1915563,1551597,319798,,,,,
Male,16-49,Other,1489641,729335,623770,202918,,,,,
Male,16-49,Unknown,389345,230489,162196,20617,,,,,
Male,16-49,White,2689449,1352224,1159740,323360,,,,,
Male,50-64,Asian,213510,94060,83655,43485,,,,,
Male,50-64,Black,394679,182182,159961,67832,,,,,
Male,50-64,Hispanic,1352154,634220,545610,217395,,,,,
Male,50-64,Other,762037,328464,297648,159573,,,,,
Male,50-64,Unknown,174950,96932,70482,16314,,,,,
Male,50-64,White,1649085,765291,681316,282291,,,,,
Male,65-79,Asian,95468,40584,34784,21575,,,,,
Male,65-79,Black,179406,76324,67502,40383,,,,,
Male,65-79,Hispanic,617359,266995,230459,132843,,,,,
Male,65-79,Other,677516,264533,244667,177230,,,,,
Male,65-79,Unknown,112572,59259,42489,14022,,,,,
Male,65-79,White,1321908,560899,503569,292867,,,,,
