Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,9048,9021,33,,,,,,
Female,12-15 years,Black,5657,5645,13,,,,,,
Female,12-15 years,Hispanic,43735,43601,156,,,,,,
Female,12-15 years,Other,18536,18485,57,,,,,,
Female,12-15 years,Unknown,3624,3604,21,,,,,,
Female,12-15 years,White,26898,26829,71,,,,,,
Female,16-49 years,Asian,478768,269874,221929,,,,,,
Female,16-49 years,Black,409151,241874,183507,,,,,,
Female,16-49 years,Hispanic,2017574,1186872,908440,,,,,,
Female,16-49 years,Other,483922,282709,220653,,,,,,
Female,16-49 years,Unknown,474033,273629,212641,,,,,,
Female,16-49 years,White,1743584,1000096,821223,,,,,,
Female,50-64 years,Asian,171965,95333,81900,,,,,,
Female,50-64 years,Black,288911,164174,135555,,,,,,
Female,50-64 years,Hispanic,907402,513792,425378,,,,,,
Female,50-64 years,Other,236947,133130,111898,,,,,,
Female,50-64 years,Unknown,276659,156949,126603,,,,,,
Female,50-64 years,White,1220178,685127,588888,,,,,,
Female,65-79 years,Asian,87494,47418,41906,,,,,,
Female,65-79 years,Black,180088,99511,85580,,,,,,
Female,65-79 years,Hispanic,484040,265814,229946,,,,,,
Female,65-79 years,Other,206657,113402,96506,,,,,,
Female,65-79 years,Unknown,246417,135890,114394,,,,,,
Female,65-79 years,White,1122976,609711,544021,,,,,,
Female,80+ years,Asian,15994,8793,7629,,,,,,
Female,80+ years,Black,38395,21487,18239,,,,,,
Female,80+ years,Hispanic,117092,65121,54997,,,,,,
Female,80+ years,Other,101071,56534,45350,,,,,,
Female,80+ years,Unknown,89152,50278,39961,,,,,,
Female,80+ years,White,317586,173249,153364,,,,,,
Female,Unknown,Asian,84,70,19,,,,,,
Female,Unknown,Black,130,107,34,,,,,,
Female,Unknown,Hispanic,749,625,161,,,,,,
Female,Unknown,Other,141,115,29,,,,,,
Female,Unknown,Unknown,829,719,120,,,,,,
Female,Unknown,White,568,464,143,,,,,,
Male,12-15 years,Asian,9038,9001,37,,,,,,
Male,12-15 years,Black,5686,5675,16,,,,,,
Male,12-15 years,Hispanic,41741,41626,129,,,,,,
Male,12-15 years,Other,18543,18495,53,,,,,,
Male,12-15 years,Unknown,3676,3654,25,,,,,,
Male,12-15 years,White,26677,26614,72,,,,,,
Male,16-49 years,Asian,450902,256871,208792,,,,,,
Male,16-49 years,Black,311138,189594,136678,,,,,,
Male,16-49 years,Hispanic,1668075,1004277,741903,,,,,,
Male,16-49 years,Other,418185,251937,188316,,,,,,
Male,16-49 years,Unknown,339798,201753,151076,,,,,,
Male,16-49 years,White,1539008,898865,722661,,,,,,
Male,50-64 years,Asian,156923,87374,74749,,,,,,
Male,50-64 years,Black,226541,132147,105296,,,,,,
Male,50-64 years,Hispanic,782791,451139,364272,,,,,,
Male,50-64 years,Other,193586,111127,90784,,,,,,
Male,50-64 years,Unknown,210369,122105,95244,,,,,,
Male,50-64 years,White,1092431,620084,527060,,,,,,
Male,65-79 years,Asian,74140,40180,35421,,,,,,
Male,65-79 years,Black,118236,65919,56194,,,,,,
Male,65-79 years,Hispanic,374122,206760,177654,,,,,,
Male,65-79 years,Other,164484,90463,76934,,,,,,
Male,65-79 years,Unknown,206639,114216,95941,,,,,,
Male,65-79 years,White,960464,522057,466296,,,,,,
Male,80+ years,Asian,12822,6990,6136,,,,,,
Male,80+ years,Black,17643,9921,8342,,,,,,
Male,80+ years,Hispanic,70449,39120,33217,,,,,,
Male,80+ years,Other,52356,29225,23634,,,,,,
Male,80+ years,Unknown,56106,31546,25311,,,,,,
Male,80+ years,White,228455,124035,110503,,,,,,
Male,Unknown,Asian,79,61,20,,,,,,
Male,Unknown,Black,89,72,26,,,,,,
Male,Unknown,Hispanic,684,567,163,,,,,,
Male,Unknown,Other,108,90,23,,,,,,
Male,Unknown,Unknown,568,492,83,,,,,,
Male,Unknown,White,508,421,120,,,,,,
Unknown,12-15 years,Asian,24,23,1,,,,,,
Unknown,12-15 years,Black,5,5,0,,,,,,
Unknown,12-15 years,Hispanic,38,38,0,,,,,,
Unknown,12-15 years,Other,17,16,1,,,,,,
Unknown,12-15 years,Unknown,48,47,1,,,,,,
Unknown,12-15 years,White,59,59,1,,,,,,
