Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,42756,23518,19245,,,,,,
Female,12-15 years,Black,46278,28283,17997,,,,,,
Female,12-15 years,Hispanic,298386,180675,117773,,,,,,
Female,12-15 years,Other,137045,81768,55288,,,,,,
Female,12-15 years,Unknown,15011,9712,5300,,,,,,
Female,12-15 years,White,140969,83547,57432,,,,,,
Female,16-49 years,Asian,564332,306192,272500,,,,,,
Female,16-49 years,Black,613614,355884,277558,,,,,,
Female,16-49 years,Hispanic,2866470,1653016,1331479,,,,,,
Female,16-49 years,Other,790715,460871,362245,,,,,,
Female,16-49 years,Unknown,524283,303338,237482,,,,,,
Female,16-49 years,White,2230447,1273309,1060125,,,,,,
Female,50-64 years,Asian,188838,101890,92585,,,,,,
Female,50-64 years,Black,349256,193942,167664,,,,,,
Female,50-64 years,Hispanic,1071982,592296,515857,,,,,,
Female,50-64 years,Other,358101,198609,171421,,,,,,
Female,50-64 years,Unknown,279515,157539,130211,,,,,,
Female,50-64 years,White,1386364,772070,679609,,,,,,
Female,65-79 years,Asian,91887,49076,44783,,,,,,
Female,65-79 years,Black,199610,108317,96800,,,,,,
Female,65-79 years,Hispanic,537726,290573,260137,,,,,,
Female,65-79 years,Other,289015,155140,138621,,,,,,
Female,65-79 years,Unknown,230833,126490,108612,,,,,,
Female,65-79 years,White,1195621,644716,586828,,,,,,
Female,80+ years,Asian,16953,9175,8238,,,,,,
Female,80+ years,Black,42688,23475,20705,,,,,,
Female,80+ years,Hispanic,129852,71182,62038,,,,,,
Female,80+ years,Other,124098,66966,58210,,,,,,
Female,80+ years,Unknown,86606,47880,39954,,,,,,
Female,80+ years,White,339714,183591,166516,,,,,,
Female,Unknown,Asian,121,93,34,,,,,,
Female,Unknown,Black,180,144,46,,,,,,
Female,Unknown,Hispanic,1063,849,266,,,,,,
Female,Unknown,Other,269,198,74,,,,,,
Female,Unknown,Unknown,869,746,135,,,,,,
Female,Unknown,White,775,613,205,,,,,,
Male,12-15 years,Asian,43863,24161,19703,,,,,,
Male,12-15 years,Black,45500,28008,17500,,,,,,
Male,12-15 years,Hispanic,290877,178446,112477,,,,,,
Male,12-15 years,Other,136993,82420,54589,,,,,,
Male,12-15 years,Unknown,15551,10139,5417,,,,,,
Male,12-15 years,White,141210,84640,56587,,,,,,
Male,16-49 years,Asian,544111,302592,269230,,,,,,
Male,16-49 years,Black,491522,290997,223474,,,,,,
Male,16-49 years,Hispanic,2514977,1492862,1159262,,,,,,
Male,16-49 years,Other,733147,440263,337258,,,,,,
Male,16-49 years,Unknown,403203,243095,182084,,,,,,
Male,16-49 years,White,2024525,1175371,973300,,,,,,
Male,50-64 years,Asian,173344,94400,85975,,,,,,
Male,50-64 years,Black,287896,163242,139020,,,,,,
Male,50-64 years,Hispanic,965661,541310,464455,,,,,,
Male,50-64 years,Other,305842,173127,146523,,,,,,
Male,50-64 years,Unknown,221762,128184,102886,,,,,,
Male,50-64 years,White,1273643,718080,628082,,,,,,
Male,65-79 years,Asian,77405,41264,37696,,,,,,
Male,65-79 years,Black,133316,73072,64978,,,,,,
Male,65-79 years,Hispanic,420039,228268,203693,,,,,,
Male,65-79 years,Other,228827,123267,110050,,,,,,
Male,65-79 years,Unknown,195423,107476,92065,,,,,,
Male,65-79 years,White,1027125,555314,505939,,,,,,
Male,80+ years,Asian,13397,7186,6531,,,,,,
Male,80+ years,Black,19485,10756,9442,,,,,,
Male,80+ years,Hispanic,77954,42678,37395,,,,,,
Male,80+ years,Other,65499,35381,30846,,,,,,
Male,80+ years,Unknown,53545,29702,24685,,,,,,
Male,80+ years,White,242583,130653,118981,,,,,,
Male,Unknown,Asian,110,83,30,,,,,,
Male,Unknown,Black,140,110,42,,,,,,
Male,Unknown,Hispanic,1071,855,292,,,,,,
Male,Unknown,Other,243,192,63,,,,,,
Male,Unknown,Unknown,619,529,101,,,,,,
Male,Unknown,White,672,541,171,,,,,,
Unknown,12-15 years,Asian,64,36,28,,,,,,
Unknown,12-15 years,Black,23,17,6,,,,,,
Unknown,12-15 years,Hispanic,138,100,39,,,,,,
Unknown,12-15 years,Other,81,62,19,,,,,,
Unknown,12-15 years,Unknown,80,51,29,,,,,,
Unknown,12-15 years,White,141,87,55,,,,,,
Unknown,16-49 years,Asian,2443,1371,1190,,,,,,
Unknown,16-49 years,Black,1955,1135,937,,,,,,
Unknown,16-49 years,Hispanic,19081,11024,9927,,,,,,
Unknown,16-49 years,Other,21562,12362,10401,,,,,,
Unknown,16-49 years,Unknown,7440,4594,3259,,,,,,
Unknown,16-49 years,White,14765,7924,7242,,,,,,
Unknown,50-64 years,Asian,1178,647,560,,,,,,
Unknown,50-64 years,Black,1330,751,638,,,,,,
Unknown,50-64 years,Hispanic,13745,7410,6819,,,,,,
Unknown,50-64 years,Other,18670,10322,9151,,,,,,
Unknown,50-64 years,Unknown,3275,1960,1479,,,,,,
Unknown,50-64 years,White,12602,6659,6190,,,,,,
Unknown,65-79 years,Asian,1735,905,835,,,,,,
Unknown,65-79 years,Black,1513,820,723,,,,,,
Unknown,65-79 years,Hispanic,7750,4189,3721,,,,,,
Unknown,65-79 years,Other,13836,7552,6633,,,,,,
Unknown,65-79 years,Unknown,2571,1496,1110,,,,,,
Unknown,65-79 years,White,14652,7662,7102,,,,,,
Unknown,80+ years,Asian,320,168,152,,,,,,
Unknown,80+ years,Black,256,144,120,,,,,,
Unknown,80+ years,Hispanic,1439,789,685,,,,,,
Unknown,80+ years,Other,2881,1622,1320,,,,,,
Unknown,80+ years,Unknown,696,420,284,,,,,,
Unknown,80+ years,White,2959,1560,1434,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,10,9,2,,,,,,
Unknown,Unknown,Other,79,74,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,13,12,1,,,,,,
Grand Total,Total,Total,28532620,16208294,13466896,,,,,,
