Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,52376,28711,23617,48,,,,,
Female,2022-05-11 00:00:00,Black,40362,22980,17356,27,,,,,
Female,2022-05-11 00:00:00,Hispanic,393875,243603,149915,376,,,,,
Female,2022-05-11 00:00:00,Other,152554,85862,66522,176,,,,,
Female,2022-05-11 00:00:00,Unknown,29766,19017,10737,14,,,,,
Female,2022-05-11 00:00:00,White,126916,71426,55379,118,,,,,
Female,2022-12-15 00:00:00,Asian,51122,24735,21871,4524,,,,,
Female,2022-12-15 00:00:00,Black,71883,37670,31224,2993,,,,,
Female,2022-12-15 00:00:00,Hispanic,540679,292439,224089,24278,,,,,
Female,2022-12-15 00:00:00,Other,238617,119483,103120,16030,,,,,
Female,2022-12-15 00:00:00,Unknown,22336,13422,8366,550,,,,,
Female,2022-12-15 00:00:00,White,194237,98943,83396,11927,,,,,
Female,16-49,Asian,705649,319662,277431,122826,,,,,
Female,16-49,Black,918795,455999,385741,99737,,,,,
Female,16-49,Hispanic,4189620,2115335,1750342,469486,,,,,
Female,16-49,Other,1710351,797108,697679,266258,,,,,
Female,16-49,Unknown,446943,250033,181273,31298,,,,,
Female,16-49,White,2996603,1452242,1258582,401410,,,,,
Female,50-64,Asian,233107,101849,89042,47641,,,,,
Female,50-64,Black,480048,210932,189974,91874,,,,,
Female,50-64,Hispanic,1531908,698272,597358,276868,,,,,
Female,50-64,Other,938512,391487,358605,210634,,,,,
Female,50-64,Unknown,198374,105535,77427,22254,,,,,
Female,50-64,White,1788362,803982,723673,330321,,,,,
Female,65-79,Asian,113087,48279,41261,25410,,,,,
Female,65-79,Black,264230,108559,99137,61978,,,,,
Female,65-79,Hispanic,794108,341325,292676,174193,,,,,
Female,65-79,Other,871458,336026,314072,231584,,,,,
Female,65-79,Unknown,123681,64567,46401,15818,,,,,
Female,65-79,White,1525997,636120,578699,347686,,,,,
Female,80+,Asian,21154,9139,7769,4678,,,,,
Female,80+,Black,57527,24200,21682,13127,,,,,
Female,80+,Hispanic,193597,84531,71637,41020,,,,,
