Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,41458,23028,18437,,,,,,
Female,12-15 years,Black,41991,26191,15802,,,,,,
Female,12-15 years,Hispanic,271120,166491,104690,,,,,,
Female,12-15 years,Other,122151,73500,48662,,,,,,
Female,12-15 years,Unknown,14350,9417,4934,,,,,,
Female,12-15 years,White,128507,76673,51844,,,,,,
Female,16-49 years,Asian,559531,303818,270016,,,,,,
Female,16-49 years,Black,588680,341699,266485,,,,,,
Female,16-49 years,Hispanic,2774427,1600533,1289087,,,,,,
Female,16-49 years,Other,741604,431196,341633,,,,,,
Female,16-49 years,Unknown,523115,302968,236604,,,,,,
Female,16-49 years,White,2163716,1232077,1032080,,,,,,
Female,50-64 years,Asian,187906,101493,92037,,,,,,
Female,50-64 years,Black,343348,190920,164668,,,,,,
Female,50-64 years,Hispanic,1056638,584513,508112,,,,,,
Female,50-64 years,Other,342318,189889,163957,,,,,,
Female,50-64 years,Unknown,282052,159082,131192,,,,,,
Female,50-64 years,White,1365874,760571,669453,,,,,,
Female,65-79 years,Asian,91773,49008,44728,,,,,,
Female,65-79 years,Black,198274,107689,96068,,,,,,
Female,65-79 years,Hispanic,531804,287589,257149,,,,,,
Female,65-79 years,Other,274924,147793,131704,,,,,,
Female,65-79 years,Unknown,236286,129456,111100,,,,,,
Female,65-79 years,White,1188510,640862,583195,,,,,,
Female,80+ years,Asian,16910,9160,8207,,,,,,
Female,80+ years,Black,42382,23324,20542,,,,,,
Female,80+ years,Hispanic,128484,70487,61338,,,,,,
Female,80+ years,Other,121340,65581,56807,,,,,,
Female,80+ years,Unknown,87928,48616,40544,,,,,,
Female,80+ years,White,337822,182583,165538,,,,,,
Female,Unknown,Asian,117,90,33,,,,,,
Female,Unknown,Black,172,137,46,,,,,,
Female,Unknown,Hispanic,1020,815,257,,,,,,
Female,Unknown,Other,244,179,68,,,,,,
Female,Unknown,Unknown,854,733,133,,,,,,
Female,Unknown,White,727,575,193,,,,,,
Male,12-15 years,Asian,42420,23608,18813,,,,,,
Male,12-15 years,Black,41122,25762,15368,,,,,,
Male,12-15 years,Hispanic,262872,163623,99297,,,,,,
Male,12-15 years,Other,121163,73561,47615,,,,,,
Male,12-15 years,Unknown,14814,9791,5028,,,,,,
Male,12-15 years,White,128153,77268,50901,,,,,,
Male,16-49 years,Asian,539202,299751,266491,,,,,,
Male,16-49 years,Black,469916,278465,213686,,,,,,
Male,16-49 years,Hispanic,2415586,1433238,1115054,,,,,,
Male,16-49 years,Other,682095,407954,316481,,,,,,
Male,16-49 years,Unknown,399811,241267,180214,,,,,,
Male,16-49 years,White,1960178,1135006,945219,,,,,,
Male,50-64 years,Asian,172572,94030,85507,,,,,,
Male,50-64 years,Black,281648,159883,135864,,,,,,
Male,50-64 years,Hispanic,947372,531629,455470,,,,,,
Male,50-64 years,Other,289866,163960,139226,,,,,,
Male,50-64 years,Unknown,223126,129172,103245,,,,,,
Male,50-64 years,White,1251513,705356,617035,,,,,,
Male,65-79 years,Asian,77395,41245,37702,,,,,,
