Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,411512,245858,177209,,,,,,
Female,16-49 years,Black,336732,209295,141464,,,,,,
Female,16-49 years,Hispanic,1644249,1032294,676686,,,,,,
Female,16-49 years,Other,397349,241479,169161,,,,,,
Female,16-49 years,Unknown,455557,269996,195893,,,,,,
Female,16-49 years,White,1521902,912543,674207,,,,,,
Female,50-64 years,Asian,157258,90030,71997,,,,,,
Female,50-64 years,Black,260811,152294,118116,,,,,,
Female,50-64 years,Hispanic,808546,475882,361029,,,,,,
Female,50-64 years,Other,212931,121772,97492,,,,,,
Female,50-64 years,Unknown,273817,157623,122181,,,,,,
Female,50-64 years,White,1130892,649206,527999,,,,,,
Female,65-79 years,Asian,83656,45943,39365,,,,,,
Female,65-79 years,Black,168781,94879,78366,,,,,,
Female,65-79 years,Hispanic,451602,253640,208850,,,,,,
Female,65-79 years,Other,194513,107949,89227,,,,,,
Female,65-79 years,Unknown,249434,138503,114437,,,,,,
Female,65-79 years,White,1077623,591368,513103,,,,,,
Female,80+ years,Asian,15307,8521,7182,,,,,,
Female,80+ years,Black,36032,20492,16743,,,,,,
Female,80+ years,Hispanic,110074,62455,50483,,,,,,
Female,80+ years,Other,97414,55077,43007,,,,,,
Female,80+ years,Unknown,90059,51002,40054,,,,,,
Female,80+ years,White,304979,168142,144778,,,,,,
Female,Unknown,Asian,125,105,29,,,,,,
Female,Unknown,Black,152,122,41,,,,,,
Female,Unknown,Hispanic,937,757,223,,,,,,
Female,Unknown,Other,206,155,56,,,,,,
Female,Unknown,Unknown,878,756,134,,,,,,
Female,Unknown,White,717,586,171,,,,,,
Male,16-49 years,Asian,380134,231000,161212,,,,,,
Male,16-49 years,Black,244018,159512,96480,,,,,,
Male,16-49 years,Hispanic,1310622,849750,520860,,,,,,
Male,16-49 years,Other,325385,207406,131686,,,,,,
Male,16-49 years,Unknown,317416,195285,132161,,,,,,
Male,16-49 years,White,1292845,799994,554686,,,,,,
Male,50-64 years,Asian,142778,82234,65111,,,,,,
Male,50-64 years,Black,197456,119854,86778,,,,,,
Male,50-64 years,Hispanic,677920,409303,296396,,,,,,
Male,50-64 years,Other,167135,98562,74609,,,,,,
Male,50-64 years,Unknown,204759,120979,89384,,,,,,
Male,50-64 years,White,993139,579628,457450,,,,,,
Male,65-79 years,Asian,70858,38889,33271,,,,,,
Male,65-79 years,Black,110185,62470,51062,,,,,,
Male,65-79 years,Hispanic,346585,196214,159651,,,,,,
Male,65-79 years,Other,154026,85637,70629,,,,,,
Male,65-79 years,Unknown,208785,116021,95818,,,,,,
Male,65-79 years,White,919306,504769,437846,,,,,,
Male,80+ years,Asian,12318,6787,5818,,,,,,
Male,80+ years,Black,16566,9449,7663,,,,,,
Male,80+ years,Hispanic,66087,37442,30360,,,,,,
Male,80+ years,Other,50329,28432,22312,,,,,,
Male,80+ years,Unknown,56670,32005,25338,,,,,,
Male,80+ years,White,220197,120612,104881,,,,,,
Male,Unknown,Asian,136,97,40,,,,,,
Male,Unknown,Black,102,81,29,,,,,,
Male,Unknown,Hispanic,842,702,189,,,,,,
Male,Unknown,Other,179,140,45,,,,,,
Male,Unknown,Unknown,611,521,99,,,,,,
Male,Unknown,White,635,527,145,,,,,,
Unknown,16-49 years,Asian,2012,1170,924,,,,,,
Unknown,16-49 years,Black,1429,856,633,,,,,,
Unknown,16-49 years,Hispanic,16097,9004,7877,,,,,,
Unknown,16-49 years,Other,21355,12441,9973,,,,,,
Unknown,16-49 years,Unknown,6155,4123,2293,,,,,,
Unknown,16-49 years,White,13583,7361,6444,,,,,,
Unknown,50-64 years,Asian,1058,598,484,,,,,,
Unknown,50-64 years,Black,1198,690,555,,,,,,
Unknown,50-64 years,Hispanic,13788,7442,6748,,,,,,
Unknown,50-64 years,Other,19910,11104,9613,,,,,,
Unknown,50-64 years,Unknown,3605,2212,1510,,,,,,
Unknown,50-64 years,White,13328,7051,6471,,,,,,
Unknown,65-79 years,Asian,1943,1018,931,,,,,,
Unknown,65-79 years,Black,1605,876,758,,,,,,
Unknown,65-79 years,Hispanic,7995,4352,3796,,,,,,
Unknown,65-79 years,Other,15470,8489,7349,,,,,,
Unknown,65-79 years,Unknown,3373,2010,1392,,,,,,
Unknown,65-79 years,White,16293,8528,7861,,,,,,
Unknown,80+ years,Asian,332,179,154,,,,,,
Unknown,80+ years,Black,270,152,126,,,,,,
Unknown,80+ years,Hispanic,1503,824,709,,,,,,
Unknown,80+ years,Other,3126,1776,1417,,,,,,
Unknown,80+ years,Unknown,724,445,288,,,,,,
Unknown,80+ years,White,3224,1702,1553,,,,,,
Unknown,Unknown,Asian,3,2,1,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,80,74,7,,,,,,
Unknown,Unknown,Unknown,18,15,4,,,,,,
Unknown,Unknown,White,15,15,1,,,,,,
Grand Total,Total,Total,19151567,11347541,8471564,,,,,,
