Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,2021-05-11 00:00:00,Asian,14756,14236,520,,,,,,
Female,2021-05-11 00:00:00,Black,7914,7621,295,,,,,,
Female,2021-05-11 00:00:00,Hispanic,68588,66345,2247,,,,,,
Female,2021-05-11 00:00:00,Other,35420,33491,1931,,,,,,
Female,2021-05-11 00:00:00,Unknown,8234,8085,150,,,,,,
Female,2021-05-11 00:00:00,White,38392,36315,2082,,,,,,
Female,2021-12-15 00:00:00,Asian,45067,24005,21029,,,,,,
Female,2021-12-15 00:00:00,Black,62354,34257,28039,,,,,,
Female,2021-12-15 00:00:00,Hispanic,427091,238561,188144,,,,,,
Female,2021-12-15 00:00:00,Other,196913,106357,90325,,,,,,
Female,2021-12-15 00:00:00,Unknown,19507,12064,7433,,,,,,
Female,2021-12-15 00:00:00,White,173250,94563,78529,,,,,,
Female,16-49,Asian,607487,307910,278180,,,,,,
Female,16-49,Black,782488,420451,356463,,,,,,
Female,16-49,Hispanic,3545566,1921225,1635673,,,,,,
Female,16-49,Other,1295340,667084,586811,,,,,,
Female,16-49,Unknown,475311,266225,208849,,,,,,
Female,16-49,White,2628184,1385338,1221034,,,,,,
Female,50-64,Asian,204966,99051,90750,,,,,,
Female,50-64,Black,415250,205130,185054,,,,,,
Female,50-64,Hispanic,1296311,647827,577909,,,,,,
Female,50-64,Other,696141,320050,295858,,,,,,
Female,50-64,Unknown,219418,118074,95935,,,,,,
Female,50-64,White,1590864,790479,720734,,,,,,
Female,65-79,Asian,103967,46892,42002,,,,,,
Female,65-79,Black,236483,107434,98430,,,,,,
Female,65-79,Hispanic,696769,320655,287750,,,,,,
Female,65-79,Other,703371,287066,269611,,,,,,
Female,65-79,Unknown,140276,73733,58851,,,,,,
Female,65-79,White,1416270,635633,584660,,,,,,
Female,80+,Asian,19697,9031,7953,,,,,,
Female,80+,Black,51245,23859,21413,,,,,,
Female,80+,Hispanic,170303,79797,69973,,,,,,
Female,80+,Other,242232,100553,92628,,,,,,
Female,80+,Unknown,50453,27120,20602,,,,,,
Female,80+,White,417957,187625,171371,,,,,,
Female,Unknown,Asian,95,75,26,,,,,,
Female,Unknown,Black,161,131,40,,,,,,
Female,Unknown,Hispanic,856,712,203,,,,,,
Female,Unknown,Other,155,121,37,,,,,,
Female,Unknown,Unknown,787,683,115,,,,,,
Female,Unknown,White,650,525,163,,,,,,
Male,2021-05-11 00:00:00,Asian,15447,14889,557,,,,,,
Male,2021-05-11 00:00:00,Black,7878,7565,315,,,,,,
Male,2021-05-11 00:00:00,Hispanic,69209,66850,2368,,,,,,
Male,2021-05-11 00:00:00,Other,36162,34257,1904,,,,,,
Male,2021-05-11 00:00:00,Unknown,8392,8233,161,,,,,,
Male,2021-05-11 00:00:00,White,39622,37436,2195,,,,,,
Male,2021-12-15 00:00:00,Asian,46447,24744,21673,,,,,,
Male,2021-12-15 00:00:00,Black,61344,33831,27440,,,,,,
Male,2021-12-15 00:00:00,Hispanic,421549,237365,183793,,,,,,
Male,2021-12-15 00:00:00,Other,197994,107154,90595,,,,,,
Male,2021-12-15 00:00:00,Unknown,20351,12662,7685,,,,,,
Male,2021-12-15 00:00:00,White,175083,95941,78973,,,,,,
Male,16-49,Asian,587080,309751,279715,,,,,,
Male,16-49,Black,627808,347195,289455,,,,,,
Male,16-49,Hispanic,3171313,1777937,1472450,,,,,,
Male,16-49,Other,1174177,628131,541566,,,,,,
Male,16-49,Unknown,397088,234051,177904,,,,,,
Male,16-49,White,2385292,1294502,1132279,,,,,,
Male,50-64,Asian,188713,92356,84908,,,,,,
Male,50-64,Black,344997,176658,157021,,,,,,
Male,50-64,Hispanic,1164960,597506,529661,,,,,,
Male,50-64,Other,581262,274785,252373,,,,,,
Male,50-64,Unknown,186476,104056,83109,,,,,,
Male,50-64,White,1468278,747505,677549,,,,,,
Male,65-79,Asian,88602,39405,35472,,,,,,
Male,65-79,Black,161811,75090,67253,,,,,,
Male,65-79,Hispanic,549212,254176,227522,,,,,,
Male,65-79,Other,556127,228334,212805,,,,,,
Male,65-79,Unknown,124705,66134,52256,,,,,,
Male,65-79,White,1230308,557316,508481,,,,,,
Male,80+,Asian,15658,6930,6195,,,,,,
