Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,34337,19299,15045,,,,,,
Female,12-15 years,Black,25682,15297,10387,,,,,,
Female,12-15 years,Hispanic,176973,104531,72480,,,,,,
Female,12-15 years,Other,80606,46780,33836,,,,,,
Female,12-15 years,Unknown,10298,6440,3860,,,,,,
Female,12-15 years,White,94277,53989,40293,,,,,,
Female,16-49 years,Asian,536348,291060,259263,,,,,,
Female,16-49 years,Black,509026,286915,240574,,,,,,
Female,16-49 years,Hispanic,2474272,1399710,1173632,,,,,,
Female,16-49 years,Other,627931,355489,300208,,,,,,
Female,16-49 years,Unknown,501530,285185,231593,,,,,,
Female,16-49 years,White,1987924,1107569,972952,,,,,,
Female,50-64 years,Asian,183887,99489,89953,,,,,,
Female,50-64 years,Black,323738,178433,157181,,,,,,
Female,50-64 years,Hispanic,1009266,556284,488061,,,,,,
Female,50-64 years,Other,288554,158648,139830,,,,,,
Female,50-64 years,Unknown,280388,156673,131590,,,,,,
Female,50-64 years,White,1312815,722853,650488,,,,,,
Female,65-79 years,Asian,90768,48568,44132,,,,,,
Female,65-79 years,Black,192971,104542,93817,,,,,,
Female,65-79 years,Hispanic,517643,279846,250482,,,,,,
Female,65-79 years,Other,238746,128204,114451,,,,,,
Female,65-79 years,Unknown,240765,131361,113593,,,,,,
Female,65-79 years,White,1170291,628334,576034,,,,,,
Female,80+ years,Asian,16640,9049,8040,,,,,,
Female,80+ years,Black,41138,22576,20017,,,,,,
Female,80+ years,Hispanic,124981,68528,59713,,,,,,
Female,80+ years,Other,114963,62129,53761,,,,,,
Female,80+ years,Unknown,89330,49274,41254,,,,,,
Female,80+ years,White,331452,178768,162652,,,,,,
Female,Unknown,Asian,101,79,28,,,,,,
Female,Unknown,Black,155,123,42,,,,,,
Female,Unknown,Hispanic,888,704,228,,,,,,
Female,Unknown,Other,181,137,47,,,,,,
Female,Unknown,Unknown,844,727,128,,,,,,
Female,Unknown,White,633,508,164,,,,,,
Male,12-15 years,Asian,34911,19667,15245,,,,,,
Male,12-15 years,Black,24916,14820,10103,,,,,,
Male,12-15 years,Hispanic,167980,99929,68079,,,,,,
Male,12-15 years,Other,78468,45507,32970,,,,,,
Male,12-15 years,Unknown,10696,6738,3963,,,,,,
Male,12-15 years,White,92598,53210,39399,,,,,,
Male,16-49 years,Asian,513475,283484,252159,,,,,,
Male,16-49 years,Black,401341,230684,190698,,,,,,
Male,16-49 years,Hispanic,2107610,1217944,999722,,,,,,
Male,16-49 years,Other,565614,327569,274358,,,,,,
Male,16-49 years,Unknown,371784,218272,172355,,,,,,
Male,16-49 years,White,1789219,1012007,884094,,,,,,
Male,50-64 years,Asian,168320,91670,82971,,,,,,
Male,50-64 years,Black,261544,146726,128189,,,,,,
Male,50-64 years,Hispanic,892696,497691,432966,,,,,,
Male,50-64 years,Other,242819,135495,118759,,,,,,
Male,50-64 years,Unknown,217406,123963,102038,,,,,,
Male,50-64 years,White,1192428,662592,595269,,,,,,
Male,65-79 years,Asian,76623,40982,37173,,,,,,
Male,65-79 years,Black,127934,69914,62570,,,,,,
Male,65-79 years,Hispanic,402357,218482,195373,,,,,,
Male,65-79 years,Other,189410,102007,91118,,,,,,
Male,65-79 years,Unknown,203092,111212,95896,,,,,,
Male,65-79 years,White,1001994,539022,494943,,,,,,
Male,80+ years,Asian,13248,7140,6427,,,,,,
Male,80+ years,Black,18840,10408,9123,,,,,,
Male,80+ years,Hispanic,74993,41081,35961,,,,,,
Male,80+ years,Other,59110,31997,27726,,,,,,
Male,80+ years,Unknown,55638,30799,25676,,,,,,
Male,80+ years,White,237354,127634,116488,,,,,,
Male,Unknown,Asian,94,71,26,,,,,,
Male,Unknown,Black,114,87,39,,,,,,
Male,Unknown,Hispanic,889,704,253,,,,,,
Male,Unknown,Other,157,125,44,,,,,,
