Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,38855,23586,15256,13,,,,,
Female,2022-05-11 00:00:00,Black,23807,15731,8071,6,,,,,
Female,2022-05-11 00:00:00,Hispanic,202800,135527,67232,59,,,,,
Female,2022-05-11 00:00:00,Other,99664,62111,37507,56,,,,,
Female,2022-05-11 00:00:00,Unknown,18971,13517,5450,,,,,,
Female,2022-05-11 00:00:00,White,91067,55527,35512,39,,,,,
Female,2022-12-15 00:00:00,Asian,45472,24171,21208,101,,,,,
Female,2022-12-15 00:00:00,Black,64742,35616,28985,145,,,,,
Female,2022-12-15 00:00:00,Hispanic,454763,254552,199341,947,,,,,
Female,2022-12-15 00:00:00,Other,209295,112830,95904,576,,,,,
Female,2022-12-15 00:00:00,Unknown,20573,12587,7961,26,,,,,
Female,2022-12-15 00:00:00,White,176498,96048,80021,454,,,,,
Female,16-49,Asian,664108,312902,275167,90260,,,,,
Female,16-49,Black,848211,436642,367248,66397,,,,,
Female,16-49,Hispanic,3809255,1983862,1668723,294787,,,,,
Female,16-49,Other,1564216,754302,660564,197633,,,,,
Female,16-49,Unknown,451741,252452,190371,24794,,,,,
Female,16-49,White,2830659,1414377,1228286,301307,,,,,
Female,50-64,Asian,221913,99796,88691,38853,,,,,
Female,50-64,Black,453878,208175,186701,71697,,,,,
Female,50-64,Hispanic,1408821,663423,578997,205590,,,,,
Female,50-64,Other,873116,374479,343390,176455,,,,,
Female,50-64,Unknown,203214,108509,83105,18769,,,,,
Female,50-64,White,1710578,793482,714665,271194,,,,,
Female,65-79,Asian,108839,47230,41041,22425,,,,,
Female,65-79,Black,253498,107942,98301,52716,,,,,
Female,65-79,Hispanic,745375,328560,285847,144690,,,,,
Female,65-79,Other,830987,326190,304705,209839,,,,,
Female,65-79,Unknown,127914,67031,49848,14342,,,,,
Female,65-79,White,1479469,631541,574702,309509,,,,,
Female,80+,Asian,20464,9031,7763,4107,,,,,
Female,80+,Black,55047,23968,21448,11113,,,,,
Female,80+,Hispanic,181946,81520,69923,34028,,,,,
Female,80+,Other,275437,109648,101172,66988,,,,,
Female,80+,Unknown,46361,24712,17940,4659,,,,,
Female,80+,White,440230,187147,169489,93884,,,,,
Female,Unknown,Asian,108,83,31,0,,,,,
Female,Unknown,Black,172,140,42,,,,,,
Female,Unknown,Hispanic,1002,833,232,,,,,,
Female,Unknown,Other,179,143,39,0,,,,,
Female,Unknown,Unknown,795,690,117,,,,,,
Female,Unknown,White,683,542,178,7,,,,,
Male,2022-05-11 00:00:00,Asian,40936,24876,16042,18,,,,,
Male,2022-05-11 00:00:00,Black,23975,15914,8053,13,,,,,
Male,2022-05-11 00:00:00,Hispanic,205461,137405,68014,64,,,,,
Male,2022-05-11 00:00:00,Other,101813,63546,38226,50,,,,,
Male,2022-05-11 00:00:00,Unknown,19512,14000,5509,6,,,,,
Male,2022-05-11 00:00:00,White,94729,57669,37035,45,,,,,
Male,2022-12-15 00:00:00,Asian,46937,24956,21885,99,,,,,
