Gender,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,,,,,,,,,
Female,16-49 years,Asian,44531,28623,15908,,,,,,,,,
Female,16-49 years,Black,31580,21125,10455,,,,,,,,,
Female,16-49 years,Hispanic,95943,67821,28122,,,,,,,,,
Female,16-49 years,White,180403,117159,63244,,,,,,,,,
Female,16-49 years,Other,60996,42895,18101,,,,,,,,,
Female,16-49 years,Unknown,289889,201915,87974,,,,,,,,,
Female,50-64 years,Asian,20682,14648,6034,,,,,,,,,
Female,50-64 years,Black,25223,17941,7282,,,,,,,,,
Female,50-64 years,Hispanic,48520,37953,10567,,,,,,,,,
Female,50-64 years,White,118829,84983,33846,,,,,,,,,
Female,50-64 years,Other,37263,27401,9862,,,,,,,,,
Female,50-64 years,Unknown,183804,137539,46265,,,,,,,,,
Female,65-79 years,Asian,18175,15273,2902,,,,,,,,,
Female,65-79 years,Black,20103,17620,2483,,,,,,,,,
Female,65-79 years,Hispanic,35964,31419,4545,,,,,,,,,
Female,65-79 years,White,173037,145956,27081,,,,,,,,,
Female,65-79 years,Other,38907,30883,8024,,,,,,,,,
Female,65-79 years,Unknown,199897,166706,33191,,,,,,,,,
Female,80+ years,Asian,3931,3360,571,,,,,,,,,
Female,80+ years,Black,4320,3869,451,,,,,,,,,
Female,80+ years,Hispanic,8278,7333,945,,,,,,,,,
Female,80+ years,White,52808,43967,8841,,,,,,,,,
Female,80+ years,Other,40131,28813,11318,,,,,,,,,
Female,80+ years,Unknown,71191,58516,12675,,,,,,,,,
Female,Unknown,Asian,20,18,2,,,,,,,,,
Female,Unknown,Black,20,17,3,,,,,,,,,
Female,Unknown,Hispanic,86,78,8,,,,,,,,,
Female,Unknown,White,148,133,15,,,,,,,,,
Female,Unknown,Other,27,23,4,,,,,,,,,
Female,Unknown,Unknown,902,827,75,,,,,,,,,
Male,16-49 years,Asian,29149,19237,9912,,,,,,,,,
Male,16-49 years,Black,13644,9423,4221,,,,,,,,,
Male,16-49 years,Hispanic,51815,38085,13730,,,,,,,,,
Male,16-49 years,White,92574,62762,29812,,,,,,,,,
Male,16-49 years,Other,29451,20853,8598,,,,,,,,,
Male,16-49 years,Unknown,176333,124505,51828,,,,,,,,,
Male,50-64 years,Asian,14758,10877,3881,,,,,,,,,
Male,50-64 years,Black,13596,10166,3430,,,,,,,,,
Male,50-64 years,Hispanic,31587,25404,6183,,,,,,,,,
Male,50-64 years,White,76376,57392,18984,,,,,,,,,
Male,50-64 years,Other,20574,15267,5307,,,,,,,,,
Male,50-64 years,Unknown,124132,94500,29632,,,,,,,,,
Male,65-79 years,Asian,16087,13509,2578,,,,,,,,,
Male,65-79 years,Black,13069,11390,1679,,,,,,,,,
Male,65-79 years,Hispanic,27479,23913,3566,,,,,,,,,
Male,65-79 years,White,148496,125111,23385,,,,,,,,,
Male,65-79 years,Other,27925,22432,5493,,,,,,,,,
Male,65-79 years,Unknown,165347,137522,27825,,,,,,,,,
Male,80+ years,Asian,3437,2902,535,,,,,,,,,
Male,80+ years,Black,2273,1982,291,,,,,,,,,
Male,80+ years,Hispanic,5295,4617,678,,,,,,,,,
Male,80+ years,White,43035,35212,7823,,,,,,,,,
Male,80+ years,Other,16554,12248,4306,,,,,,,,,
Male,80+ years,Unknown,46881,38862,8019,,,,,,,,,
Male,Unknown,Asian,21,17,4,,,,,,,,,
Male,Unknown,Black,10,10,0,,,,,,,,,
Male,Unknown,Hispanic,50,48,2,,,,,,,,,
Male,Unknown,White,126,111,15,,,,,,,,,
Male,Unknown,Other,19,17,2,,,,,,,,,
Male,Unknown,Unknown,609,562,47,,,,,,,,,
Unknown,16-49 years,Asian,886,630,256,,,,,,,,,
Unknown,16-49 years,Black,537,407,130,,,,,,,,,
Unknown,16-49 years,Hispanic,1307,991,316,,,,,,,,,
Unknown,16-49 years,White,2780,2012,768,,,,,,,,,
Unknown,16-49 years,Other,2169,1490,679,,,,,,,,,
Unknown,16-49 years,Unknown,7671,6950,721,,,,,,,,,
Unknown,50-64 years,Asian,606,451,155,,,,,,,,,
Unknown,50-64 years,Black,527,434,93,,,,,,,,,
Unknown,50-64 years,Hispanic,597,516,81,,,,,,,,,
Unknown,50-64 years,White,2344,1809,535,,,,,,,,,
Unknown,50-64 years,Other,1274,935,339,,,,,,,,,
Unknown,50-64 years,Unknown,7790,7074,716,,,,,,,,,
Unknown,65-79 years,Asian,1823,1440,383,,,,,,,,,
Unknown,65-79 years,Black,1017,916,101,,,,,,,,,
Unknown,65-79 years,Hispanic,1167,1041,126,,,,,,,,,
Unknown,65-79 years,White,10861,9122,1739,,,,,,,,,
Unknown,65-79 years,Other,4388,3653,735,,,,,,,,,
Unknown,65-79 years,Unknown,13594,11626,1968,,,,,,,,,
Unknown,80+ years,Asian,314,247,67,,,,,,,,,
Unknown,80+ years,Black,152,141,11,,,,,,,,,
Unknown,80+ years,Hispanic,207,185,22,,,,,,,,,
Unknown,80+ years,White,1994,1691,303,,,,,,,,,
Unknown,80+ years,Other,748,650,98,,,,,,,,,
Unknown,80+ years,Unknown,2173,1795,378,,,,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,,,,
Unknown,Unknown,Hispanic,5,5,0,,,,,,,,,
Unknown,Unknown,White,8,8,0,,,,,,,,,
Unknown,Unknown,Other,1,1,0,,,,,,,,,
Unknown,Unknown,Unknown,46,39,7,,,,,,,,,
Texas,Total,Total,3063297,2330010,733287,,,,,,,,,
