Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,43074,23615,19466,,,,,,
Female,12-15 years,Black,47630,28810,18822,,,,,,
Female,12-15 years,Hispanic,307590,184819,122835,,,,,,
Female,12-15 years,Other,140994,83585,57420,,,,,,
Female,12-15 years,Unknown,15349,9861,5489,,,,,,
Female,12-15 years,White,143930,84920,59020,,,,,,
Female,16-49 years,Asian,565897,306972,273306,,,,,,
Female,16-49 years,Black,623682,361234,282383,,,,,,
Female,16-49 years,Hispanic,2902553,1672516,1349329,,,,,,
Female,16-49 years,Other,806882,469920,369724,,,,,,
Female,16-49 years,Unknown,524909,303441,238057,,,,,,
Female,16-49 years,White,2253853,1286911,1070751,,,,,,
Female,50-64 years,Asian,189112,102003,92751,,,,,,
Female,50-64 years,Black,351847,195263,168984,,,,,,
Female,50-64 years,Hispanic,1077941,595230,518961,,,,,,
Female,50-64 years,Other,363792,201649,174222,,,,,,
Female,50-64 years,Unknown,278423,156807,129880,,,,,,
Female,50-64 years,White,1394273,776456,683510,,,,,,
Female,65-79 years,Asian,91900,49085,44788,,,,,,
Female,65-79 years,Black,200255,108589,97183,,,,,,
Female,65-79 years,Hispanic,540048,291736,261317,,,,,,
Female,65-79 years,Other,294817,158173,141483,,,,,,
Female,65-79 years,Unknown,228486,125171,107577,,,,,,
Female,65-79 years,White,1198115,645970,588206,,,,,,
Female,80+ years,Asian,16985,9192,8253,,,,,,
Female,80+ years,Black,42875,23567,20803,,,,,,
Female,80+ years,Hispanic,130381,71449,62310,,,,,,
Female,80+ years,Other,125388,67637,58846,,,,,,
Female,80+ years,Unknown,86026,47529,39723,,,,,,
Female,80+ years,White,340415,183941,166901,,,,,,
Female,Unknown,Asian,121,93,34,,,,,,
Female,Unknown,Black,184,148,47,,,,,,
Female,Unknown,Hispanic,1089,868,273,,,,,,
Female,Unknown,Other,274,203,74,,,,,,
Female,Unknown,Unknown,874,749,137,,,,,,
Female,Unknown,White,798,626,215,,,,,,
Male,12-15 years,Asian,44209,24284,19926,,,,,,
Male,12-15 years,Black,46753,28520,18241,,,,,,
Male,12-15 years,Hispanic,300316,182608,117754,,,,,,
Male,12-15 years,Other,140995,84241,56770,,,,,,
Male,12-15 years,Unknown,15921,10314,5612,,,,,,
Male,12-15 years,White,144490,86171,58337,,,,,,
Male,16-49 years,Asian,545900,303612,270350,,,,,,
Male,16-49 years,Black,500587,296069,227788,,,,,,
Male,16-49 years,Hispanic,2550893,1512921,1176931,,,,,,
Male,16-49 years,Other,749741,449778,344980,,,,,,
Male,16-49 years,Unknown,404667,243796,183013,,,,,,
Male,16-49 years,White,2046644,1188646,983488,,,,,,
Male,50-64 years,Asian,173669,94570,86181,,,,,,
Male,50-64 years,Black,290550,164691,140307,,,,,,
Male,50-64 years,Hispanic,972043,544568,467700,,,,,,
Male,50-64 years,Other,311205,176057,149112,,,,,,
Male,50-64 years,Unknown,221285,127787,102840,,,,,,
Male,50-64 years,White,1282051,722767,632351,,,,,,
Male,65-79 years,Asian,77451,41284,37721,,,,,,
Male,65-79 years,Black,133910,73386,65275,,,,,,
Male,65-79 years,Hispanic,422061,229266,204740,,,,,,
Male,65-79 years,Other,233602,125791,112361,,,,,,
Male,65-79 years,Unknown,193453,106376,91200,,,,,,
Male,65-79 years,White,1029742,556711,507311,,,,,,
Male,80+ years,Asian,13399,7184,6534,,,,,,
Male,80+ years,Black,19552,10790,9474,,,,,,
Male,80+ years,Hispanic,78281,42859,37544,,,,,,
Male,80+ years,Other,66602,35943,31401,,,,,,
Male,80+ years,Unknown,53018,29413,24445,,,,,,
Male,80+ years,White,242905,130853,119116,,,,,,
Male,Unknown,Asian,111,84,30,,,,,,
Male,Unknown,Black,142,112,42,,,,,,
Male,Unknown,Hispanic,1102,879,299,,,,,,
Male,Unknown,Other,248,197,63,,,,,,
Male,Unknown,Unknown,624,533,102,,,,,,
Male,Unknown,White,685,551,174,,,,,,
Unknown,12-15 years,Asian,64,36,28,,,,,,
Unknown,12-15 years,Black,25,18,7,,,,,,
Unknown,12-15 years,Hispanic,142,102,41,,,,,,
Unknown,12-15 years,Other,85,64,21,,,,,,
Unknown,12-15 years,Unknown,83,54,29,,,,,,
Unknown,12-15 years,White,140,87,54,,,,,,
Unknown,16-49 years,Asian,2437,1368,1187,,,,,,
Unknown,16-49 years,Black,1958,1140,936,,,,,,
Unknown,16-49 years,Hispanic,19106,11057,9958,,,,,,
Unknown,16-49 years,Other,21510,12330,10378,,,,,,
Unknown,16-49 years,Unknown,7435,4590,3258,,,,,,
Unknown,16-49 years,White,14725,7904,7224,,,,,,
Unknown,50-64 years,Asian,1166,641,554,,,,,,
Unknown,50-64 years,Black,1319,745,634,,,,,,
Unknown,50-64 years,Hispanic,13704,7388,6801,,,,,,
Unknown,50-64 years,Other,18562,10269,9096,,,,,,
Unknown,50-64 years,Unknown,3257,1951,1473,,,,,,
Unknown,50-64 years,White,12507,6612,6144,,,,,,
Unknown,65-79 years,Asian,1674,874,805,,,,,,
Unknown,65-79 years,Black,1501,815,717,,,,,,
Unknown,65-79 years,Hispanic,7717,4172,3705,,,,,,
Unknown,65-79 years,Other,13665,7464,6547,,,,,,
Unknown,65-79 years,Unknown,2546,1480,1100,,,,,,
Unknown,65-79 years,White,14427,7549,6991,,,,,,
Unknown,80+ years,Asian,306,161,145,,,,,,
Unknown,80+ years,Black,255,144,120,,,,,,
Unknown,80+ years,Hispanic,1433,786,682,,,,,,
Unknown,80+ years,Other,2852,1607,1305,,,,,,
Unknown,80+ years,Unknown,692,418,282,,,,,,
Unknown,80+ years,White,2905,1533,1408,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
