Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,2021-05-11 00:00:00,Asian,7183,7149,34,,,,,,
Female,2021-05-11 00:00:00,Black,3871,3839,33,,,,,,
Female,2021-05-11 00:00:00,Hispanic,36187,36010,181,,,,,,
Female,2021-05-11 00:00:00,Other,18850,18666,185,,,,,,
Female,2021-05-11 00:00:00,Unknown,4435,4404,31,,,,,,
Female,2021-05-11 00:00:00,White,22045,21869,181,,,,,,
Female,2021-12-15 00:00:00,Asian,44915,23897,20992,,,,,,
Female,2021-12-15 00:00:00,Black,61612,33808,27751,,,,,,
Female,2021-12-15 00:00:00,Hispanic,418551,232732,185487,,,,,,
Female,2021-12-15 00:00:00,Other,194527,104932,89390,,,,,,
Female,2021-12-15 00:00:00,Unknown,18866,11449,7411,,,,,,
Female,2021-12-15 00:00:00,White,171807,93635,78031,,,,,,
Female,16-49,Asian,595094,306465,277308,,,,,,
Female,16-49,Black,766403,415143,351885,,,,,,
Female,16-49,Hispanic,3476488,1898911,1618818,,,,,,
Female,16-49,Other,1250592,653795,573660,,,,,,
Female,16-49,Unknown,479282,268388,212822,,,,,,
Female,16-49,White,2571116,1371875,1209673,,,,,,
Female,50-64,Asian,200018,98772,90588,,,,,,
Female,50-64,Black,404462,203700,183478,,,,,,
Female,50-64,Hispanic,1261235,641619,572795,,,,,,
Female,50-64,Other,661752,312160,287498,,,,,,
Female,50-64,Unknown,223687,120806,99250,,,,,,
Female,50-64,White,1546715,785014,714795,,,,,,
Female,65-79,Asian,101735,46714,41951,,,,,,
Female,65-79,Black,230286,106994,97842,,,,,,
Female,65-79,Hispanic,676200,316952,285526,,,,,,
Female,65-79,Other,676805,281485,263869,,,,,,
Female,65-79,Unknown,144487,76219,61875,,,,,,
Female,65-79,White,1380373,632076,581165,,,,,,
Female,80+,Asian,19334,9011,7964,,,,,,
Female,80+,Black,49790,23738,21269,,,,,,
Female,80+,Hispanic,165401,78963,69387,,,,,,
Female,80+,Other,233948,99090,90953,,,,,,
Female,80+,Unknown,51935,28028,21586,,,,,,
Female,80+,White,406170,186435,170191,,,,,,
Female,Unknown,Asian,85,66,25,,,,,,
Female,Unknown,Black,160,129,41,,,,,,
Female,Unknown,Hispanic,830,686,202,,,,,,
Female,Unknown,Other,157,123,37,,,,,,
Female,Unknown,Unknown,785,683,114,,,,,,
Female,Unknown,White,632,512,159,,,,,,
Male,2021-05-11 00:00:00,Asian,7573,7538,34,,,,,,
Male,2021-05-11 00:00:00,Black,3747,3711,36,,,,,,
Male,2021-05-11 00:00:00,Hispanic,36548,36354,204,,,,,,
Male,2021-05-11 00:00:00,Other,19060,18878,180,,,,,,
