Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,52021,28568,23408,45,,,,,
Female,2022-05-11 00:00:00,Black,39933,22779,17130,25,,,,,
Female,2022-05-11 00:00:00,Hispanic,382381,236324,145734,341,,,,,
Female,2022-05-11 00:00:00,Other,151136,85311,65664,167,,,,,
Female,2022-05-11 00:00:00,Unknown,29453,18882,10560,13,,,,,
Female,2022-05-11 00:00:00,White,125993,71071,54816,113,,,,,
Female,2022-12-15 00:00:00,Asian,50926,24717,21831,4386,,,,,
Female,2022-12-15 00:00:00,Black,71638,37606,31131,2905,,,,,
Female,2022-12-15 00:00:00,Hispanic,534685,288907,222470,23434,,,,,
Female,2022-12-15 00:00:00,Other,237896,119383,102894,15635,,,,,
Female,2022-12-15 00:00:00,Unknown,22203,13359,8317,529,,,,,
Female,2022-12-15 00:00:00,White,193804,98885,83276,11672,,,,,
Female,16-49,Asian,704461,319446,277274,122009,,,,,
Female,16-49,Black,915911,455204,384727,98632,,,,,
Female,16-49,Hispanic,4172540,2107399,1746276,464106,,,,,
Female,16-49,Other,1705480,795597,696245,264232,,,,,
Female,16-49,Unknown,447008,249989,181524,31139,,,,,
Female,16-49,White,2991778,1451098,1257109,399081,,,,,
Female,50-64,Asian,232870,101811,89035,47447,,,,,
Female,50-64,Black,479231,210849,189829,91287,,,,,
Female,50-64,Hispanic,1527913,696827,596707,274899,,,,,
Female,50-64,Other,935856,390706,357838,209477,,,,,
Female,50-64,Unknown,198677,105697,77634,22197,,,,,
Female,50-64,White,1786363,803692,723280,328974,,,,,
Female,65-79,Asian,113024,48291,41254,25342,,,,,
Female,65-79,Black,263735,108556,99026,61593,,,,,
Female,65-79,Hispanic,793040,341086,292657,173351,,,,,
Female,65-79,Other,868591,335224,313186,230390,,,,,
Female,65-79,Unknown,123899,64693,46519,15799,,,,,
Female,65-79,White,1523881,635880,578129,346387,,,,,
Female,80+,Asian,21148,9144,7767,4668,,,,,
Female,80+,Black,57421,24188,21657,13060,,,,,
Female,80+,Hispanic,193206,84438,71568,40786,,,,,
Female,80+,Other,285682,111658,103248,73241,,,,,
Female,80+,Unknown,45316,24087,16998,5133,,,,,
Female,80+,White,453664,188437,170528,105050,,,,,
Female,Unknown,Asian,125,93,37,,,,,,
Female,Unknown,Black,182,147,43,,,,,,
Female,Unknown,Hispanic,1258,1062,258,6,,,,,
Female,Unknown,Other,220,178,45,0,,,,,
Female,Unknown,Unknown,810,703,119,,,,,,
Female,Unknown,White,734,577,193,9,,,,,
Male,2022-05-11 00:00:00,Asian,54516,29987,24478,51,,,,,
Male,2022-05-11 00:00:00,Black,40339,23092,17219,28,,,,,
Male,2022-05-11 00:00:00,Hispanic,384859,237965,146579,336,,,,,
Male,2022-05-11 00:00:00,Other,154317,87265,66869,188,,,,,
Male,2022-05-11 00:00:00,Unknown,30653,19707,10933,15,,,,,
Male,2022-05-11 00:00:00,White,131103,73842,57149,119,,,,,
Male,2022-12-15 00:00:00,Asian,52173,25425,22431,4320,,,,,
Male,2022-12-15 00:00:00,Black,70470,37098,30534,2845,,,,,
Male,2022-12-15 00:00:00,Hispanic,529477,289089,218222,22275,,,,,
Male,2022-12-15 00:00:00,Other,238362,120034,102975,15378,,,,,
Male,2022-12-15 00:00:00,Unknown,22918,13932,8519,476,,,,,
Male,2022-12-15 00:00:00,White,195467,100440,83770,11286,,,,,
Male,16-49,Asian,685069,326223,281958,112344,,,,,
Male,16-49,Black,730836,374732,311036,72987,,,,,
Male,16-49,Hispanic,3704872,1953886,1577486,349062,,,,,
Male,16-49,Other,1518658,738992,632625,214600,,,,,
Male,16-49,Unknown,392766,232729,162660,21855,,,,,
Male,16-49,White,2720929,1360934,1168314,338656,,,,,
Male,50-64,Asian,215292,94475,83840,44781,,,,,
Male,50-64,Black,400180,182811,160944,71745,,,,,
Male,50-64,Hispanic,1379256,642511,550984,231362,,,,,
Male,50-64,Other,774676,332051,300925,165624,,,,,
Male,50-64,Unknown,174559,96512,69764,17026,,,,,
Male,50-64,White,1662956,767577,683705,291812,,,,,
Male,65-79,Asian,96269,40809,34869,22060,,,,,
Male,65-79,Black,181225,76510,67764,41761,,,,,
Male,65-79,Hispanic,628003,269940,232424,138734,,,,,
Male,65-79,Other,684807,266420,246472,180929,,,,,
Male,65-79,Unknown,111379,58599,41716,14233,,,,,
Male,65-79,White,1329548,561822,504467,298756,,,,,
Male,80+,Asian,16843,7083,6129,3935,,,,,
Male,80+,Black,26404,11347,9747,6023,,,,,
Male,80+,Hispanic,116646,50618,42747,25596,,,,,
