Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,51953,28543,23365,45,,,,,
Female,2022-05-11 00:00:00,Black,39867,22762,17081,25,,,,,
Female,2022-05-11 00:00:00,Hispanic,378647,233785,144548,332,,,,,
Female,2022-05-11 00:00:00,Other,150926,85225,65541,166,,,,,
Female,2022-05-11 00:00:00,Unknown,29424,18880,10533,13,,,,,
Female,2022-05-11 00:00:00,White,125797,70984,54708,112,,,,,
Female,2022-12-15 00:00:00,Asian,50888,24712,21825,4359,,,,,
Female,2022-12-15 00:00:00,Black,71608,37599,31122,2891,,,,,
Female,2022-12-15 00:00:00,Hispanic,533165,287831,222142,23317,,,,,
Female,2022-12-15 00:00:00,Other,237803,119374,102861,15584,,,,,
Female,2022-12-15 00:00:00,Unknown,22143,13341,8282,522,,,,,
Female,2022-12-15 00:00:00,White,193710,98861,83246,11632,,,,,
Female,16-49,Asian,704254,319396,277244,121880,,,,,
Female,16-49,Black,915355,455030,384526,98442,,,,,
Female,16-49,Hispanic,4169162,2105853,1745365,463000,,,,,
Female,16-49,Other,1704614,795351,695996,263844,,,,,
Female,16-49,Unknown,447054,250030,181576,31091,,,,,
Female,16-49,White,2990706,1450812,1256768,398609,,,,,
Female,50-64,Asian,232809,101796,89026,47410,,,,,
Female,50-64,Black,479054,210831,189802,91156,,,,,
Female,50-64,Hispanic,1527055,696528,596560,274463,,,,,
Female,50-64,Other,935390,390573,357704,209270,,,,,
Female,50-64,Unknown,198721,105735,77664,22172,,,,,
Female,50-64,White,1785961,803620,723196,328712,,,,,
Female,65-79,Asian,113025,48296,41263,25329,,,,,
Female,65-79,Black,263649,108538,99014,61537,,,,,
Female,65-79,Hispanic,792682,340978,292607,173146,,,,,
Female,65-79,Other,868273,335147,313096,230241,,,,,
Female,65-79,Unknown,123969,64734,46552,15797,,,,,
Female,65-79,White,1523598,635858,578087,346160,,,,,
Female,80+,Asian,21141,9142,7766,4664,,,,,
Female,80+,Black,57406,24189,21657,13046,,,,,
Female,80+,Hispanic,193103,84413,71546,40731,,,,,
Female,80+,Other,285606,111638,103234,73195,,,,,
Female,80+,Unknown,45325,24095,17003,5128,,,,,
Female,80+,White,453610,188439,170526,104996,,,,,
Female,Unknown,Asian,125,93,37,,,,,,
Female,Unknown,Black,182,147,43,,,,,,
Female,Unknown,Hispanic,1245,1050,257,6,,,,,
Female,Unknown,Other,220,178,45,0,,,,,
Female,Unknown,Unknown,810,703,119,,,,,,
Female,Unknown,White,734,577,193,9,,,,,
Male,2022-05-11 00:00:00,Asian,54462,29964,24448,50,,,,,
Male,2022-05-11 00:00:00,Black,40260,23062,17170,28,,,,,
Male,2022-05-11 00:00:00,Hispanic,381243,235516,145422,326,,,,,
Male,2022-05-11 00:00:00,Other,154119,87190,66749,185,,,,,
Male,2022-05-11 00:00:00,Unknown,30622,19689,10920,15,,,,,
Male,2022-05-11 00:00:00,White,130878,73738,57028,119,,,,,
Male,2022-12-15 00:00:00,Asian,52153,25425,22425,4306,,,,,
Male,2022-12-15 00:00:00,Black,70445,37094,30521,2837,,,,,
Male,2022-12-15 00:00:00,Hispanic,528015,288088,217911,22125,,,,,
Male,2022-12-15 00:00:00,Other,238241,119994,102936,15336,,,,,
Male,2022-12-15 00:00:00,Unknown,22883,13935,8489,468,,,,,
Male,2022-12-15 00:00:00,White,195383,100425,83742,11245,,,,,
Male,16-49,Asian,684878,326164,281933,112231,,,,,
Male,16-49,Black,730378,374588,310894,72783,,,,,
Male,16-49,Hispanic,3702114,1952636,1576623,348195,,,,,
Male,16-49,Other,1517893,738785,632418,214232,,,,,
Male,16-49,Unknown,392646,232666,162635,21812,,,,,
Male,16-49,White,2720027,1360697,1168074,338199,,,,,
Male,50-64,Asian,215233,94464,83833,44738,,,,,
Male,50-64,Black,400021,182800,160929,71611,,,,,
Male,50-64,Hispanic,1378486,642248,550810,230998,,,,,
Male,50-64,Other,774280,331945,300824,165428,,,,,
Male,50-64,Unknown,174554,96520,69784,16993,,,,,
Male,50-64,White,1662600,767527,683648,291556,,,,,
Male,65-79,Asian,96265,40808,34869,22057,,,,,
Male,65-79,Black,181167,76503,67750,41723,,,,,
Male,65-79,Hispanic,627684,269848,232367,138560,,,,,
Male,65-79,Other,684554,266349,246399,180815,,,,,
Male,65-79,Unknown,111433,58629,41750,14227,,,,,
Male,65-79,White,1329359,561808,504460,298586,,,,,
Male,80+,Asian,16833,7080,6126,3931,,,,,
