Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Male,65-79,Black,175051,75970,67211,36662,,,,,
Male,65-79,Hispanic,594135,261690,227276,118021,,,,,
Male,65-79,Other,659294,260059,240580,167315,,,,,
Male,65-79,Unknown,114326,60397,44147,13070,,,,,
Male,65-79,White,1297399,557906,501561,273184,,,,,
Male,80+,Asian,16376,7013,6090,3582,,,,,
Male,80+,Black,25593,11262,9682,5360,,,,,
Male,80+,Hispanic,110745,49071,41830,22116,,,,,
Male,80+,Other,166406,65369,59727,42865,,,,,
Male,80+,Unknown,30808,16580,11502,3325,,,,,
Male,80+,White,315746,133459,118693,70675,,,,,
Male,Unknown,Asian,107,83,27,0,,,,,
Male,Unknown,Black,127,103,32,,,,,,
Male,Unknown,Hispanic,954,800,225,,,,,,
Male,Unknown,Other,177,140,50,,,,,,
Male,Unknown,Unknown,556,482,83,0,,,,,
Male,Unknown,White,630,504,164,,,,,,
Unknown,2022-05-11 00:00:00,Asian,28,20,8,0,,,,,
Unknown,2022-05-11 00:00:00,Black,6,4,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,97,70,28,0,,,,,
Unknown,2022-05-11 00:00:00,Other,61,48,13,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,99,76,22,,,,,,
Unknown,2022-05-11 00:00:00,White,40,30,10,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,47,27,20,0,,,,,
Unknown,2022-12-15 00:00:00,Black,34,21,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,180,129,53,0,,,,,
Unknown,2022-12-15 00:00:00,Other,94,64,30,0,,,,,
Unknown,2022-12-15 00:00:00,Unknown,83,56,27,0,,,,,
Unknown,2022-12-15 00:00:00,White,127,79,49,0,,,,,
Unknown,16-49,Asian,1564,880,701,83,,,,,
Unknown,16-49,Black,1681,963,772,50,,,,,
Unknown,16-49,Hispanic,13622,8190,7143,345,,,,,
Unknown,16-49,Other,12034,7243,5376,315,,,,,
Unknown,16-49,Unknown,6198,3825,2547,158,,,,,
Unknown,16-49,White,8369,4618,3912,208,,,,,
Unknown,50-64,Asian,701,367,306,54,,,,,
Unknown,50-64,Black,783,422,352,54,,,,,
Unknown,50-64,Hispanic,7303,3904,3473,314,,,,,
Unknown,50-64,Other,7822,4476,3503,304,,,,,
Unknown,50-64,Unknown,2105,1226,889,118,,,,,
Unknown,50-64,White,4809,2591,2237,154,,,,,
Unknown,65-79,Asian,541,262,222,62,,,,,
Unknown,65-79,Black,517,273,227,40,,,,,
Unknown,65-79,Hispanic,3616,1923,1622,192,,,,,
Unknown,65-79,Other,4646,2633,1956,251,,,,,
Unknown,65-79,Unknown,1333,747,526,85,,,,,
Unknown,65-79,White,3723,1984,1674,140,,,,,
Unknown,80+,Asian,117,61,49,7,,,,,
Unknown,80+,Black,115,65,44,13,,,,,
Unknown,80+,Hispanic,802,427,354,47,,,,,
Unknown,80+,Other,1133,696,427,46,,,,,
Unknown,80+,Unknown,407,251,140,21,,,,,
Unknown,80+,White,988,541,424,49,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,75,70,6,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,39913157,19550995,16590437,5093862,,,,,
