Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,45037,24069,20951,,,,,,
Female,12-15 years,Black,58321,32626,25666,,,,,,
Female,12-15 years,Hispanic,384272,215495,168556,,,,,,
Female,12-15 years,Other,179443,98147,81154,,,,,,
Female,12-15 years,Unknown,17662,10586,7075,,,,,,
Female,12-15 years,White,167303,92040,75151,,,,,,
Female,16-49 years,Asian,578127,308069,278203,,,,,,
Female,16-49 years,Black,708557,396338,327429,,,,,,
Female,16-49 years,Hispanic,3236255,1811360,1526147,,,,,,
Female,16-49 years,Other,1034206,569496,483927,,,,,,
Female,16-49 years,Unknown,516179,291763,235083,,,,,,
Female,16-49 years,White,2440386,1348016,1172143,,,,,,
Female,50-64 years,Asian,191375,100576,92094,,,,,,
Female,50-64 years,Black,374421,201043,178288,,,,,,
Female,50-64 years,Hispanic,1156972,619731,549910,,,,,,
Female,50-64 years,Other,486717,252843,226927,,,,,,
Female,50-64 years,Unknown,260589,143647,120677,,,,,,
Female,50-64 years,White,1456641,784791,706609,,,,,,
Female,65-79 years,Asian,94184,47632,43358,,,,,,
Female,65-79 years,Black,208944,107887,97718,,,,,,
Female,65-79 years,Hispanic,591128,303315,273695,,,,,,
Female,65-79 years,Other,452111,217489,199506,,,,,,
Female,65-79 years,Unknown,194313,104883,89733,,,,,,
Female,65-79 years,White,1244241,634679,582555,,,,,,
Female,80+ years,Asian,17691,9076,8132,,,,,,
Female,80+ years,Black,44836,23606,21074,,,,,,
Female,80+ years,Hispanic,142704,74587,65510,,,,,,
Female,80+ years,Other,165628,82108,73260,,,,,,
Female,80+ years,Unknown,75955,41606,34503,,,,,,
Female,80+ years,White,353980,182115,166015,,,,,,
Female,Unknown,Asian,130,98,38,,,,,,
Female,Unknown,Black,211,166,56,,,,,,
Female,Unknown,Hispanic,1270,984,340,,,,,,
Female,Unknown,Other,415,291,129,,,,,,
Female,Unknown,Unknown,881,752,142,,,,,,
Female,Unknown,White,906,689,260,,,,,,
Male,12-15 years,Asian,46309,24757,21538,,,,,,
Male,12-15 years,Black,57378,32216,25124,,,,,,
Male,12-15 years,Hispanic,378581,213979,164384,,,,,,
Male,12-15 years,Other,180592,98975,81460,,,,,,
Male,12-15 years,Unknown,18478,11194,7281,,,,,,
Male,12-15 years,White,169357,93682,75554,,,,,,
Male,16-49 years,Asian,558882,307457,276969,,,,,,
Male,16-49 years,Black,571071,327337,265393,,,,,,
Male,16-49 years,Hispanic,2893464,1665134,1361235,,,,,,
Male,16-49 years,Other,956229,542578,450991,,,,,,
Male,16-49 years,Unknown,410519,242136,188227,,,,,,
Male,16-49 years,White,2216997,1252089,1079219,,,,,,
Male,50-64 years,Asian,175715,93549,85764,,,,,,
Male,50-64 years,Black,312226,171945,150045,,,,,,
Male,50-64 years,Hispanic,1050240,571543,502753,,,,,,
Male,50-64 years,Other,415021,219841,195614,,,,,,
Male,50-64 years,Unknown,211814,119763,98670,,,,,,
Male,50-64 years,White,1344285,735699,659460,,,,,,
Male,65-79 years,Asian,80165,40145,36583,,,,,,
Male,65-79 years,Black,141480,73991,66173,,,,,,
Male,65-79 years,Hispanic,464256,239330,215544,,,,,,
Male,65-79 years,Other,359144,172675,157795,,,,,,
Male,65-79 years,Unknown,166372,90188,76851,,,,,,
Male,65-79 years,White,1075579,550742,504493,,,,,,
Male,80+ years,Asian,14023,7008,6335,,,,,,
Male,80+ years,Black,20579,10873,9526,,,,,,
Male,80+ years,Hispanic,86053,44764,39380,,,,,,
Male,80+ years,Other,96411,46718,41730,,,,,,
Male,80+ years,Unknown,46137,25360,20738,,,,,,
Male,80+ years,White,254133,129340,117599,,,,,,
Male,Unknown,Asian,124,93,34,,,,,,
Male,Unknown,Black,168,131,49,,,,,,
Male,Unknown,Hispanic,1303,1009,375,,,,,,
Male,Unknown,Other,366,265,115,,,,,,
Male,Unknown,Unknown,643,544,111,,,,,,
Male,Unknown,White,794,619,215,,,,,,
Unknown,12-15 years,Asian,65,35,30,,,,,,
Unknown,12-15 years,Black,33,21,12,,,,,,
Unknown,12-15 years,Hispanic,147,102,47,,,,,,
Unknown,12-15 years,Other,84,57,27,,,,,,
Unknown,12-15 years,Unknown,85,55,30,,,,,,
Unknown,12-15 years,White,143,87,57,,,,,,
Unknown,16-49 years,Asian,2236,1248,1081,,,,,,
Unknown,16-49 years,Black,1947,1131,931,,,,,,
Unknown,16-49 years,Hispanic,18574,10880,9810,,,,,,
Unknown,16-49 years,Other,20174,11585,9718,,,,,,
Unknown,16-49 years,Unknown,7201,4460,3132,,,,,,
