Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,48702,27491,21174,37,,,,,
Female,2022-05-11 00:00:00,Black,35524,21312,14200,15,,,,,
Female,2022-05-11 00:00:00,Hispanic,303451,190778,112530,169,,,,,
Female,2022-05-11 00:00:00,Other,136214,79829,56275,126,,,,,
Female,2022-05-11 00:00:00,Unknown,26066,17392,8666,9,,,,,
Female,2022-05-11 00:00:00,White,114945,66761,48111,88,,,,,
Female,2022-12-15 00:00:00,Asian,49552,24543,21541,3476,,,,,
Female,2022-12-15 00:00:00,Black,69559,37117,30262,2184,,,,,
Female,2022-12-15 00:00:00,Hispanic,498415,270241,211274,16980,,,,,
Female,2022-12-15 00:00:00,Other,231199,117926,100601,12688,,,,,
Female,2022-12-15 00:00:00,Unknown,21432,13052,7986,396,,,,,
Female,2022-12-15 00:00:00,White,189323,97969,81876,9504,,,,,
Female,16-49,Asian,695437,317786,276221,115662,,,,,
Female,16-49,Black,893109,448720,377119,89681,,,,,
Female,16-49,Hispanic,4045879,2055189,1713228,418766,,,,,
Female,16-49,Other,1668162,783984,685173,248780,,,,,
Female,16-49,Unknown,446810,249767,183143,29540,,,,,
Female,16-49,White,2948979,1439771,1245473,378337,,,,,
Female,50-64,Asian,230394,101287,88875,45660,,,,,
Female,50-64,Black,471910,209988,188566,86060,,,,,
Female,50-64,Hispanic,1491090,684372,589985,256634,,,,,
Female,50-64,Other,918988,386015,353549,201262,,,,,
Female,50-64,Unknown,200029,106502,79043,21399,,,,,
Female,50-64,White,1768579,800884,720271,316716,,,,,
Female,65-79,Asian,111892,48011,41146,24596,,,,,
Female,65-79,Black,260631,108309,98652,59108,,,,,
Female,65-79,Hispanic,777200,336369,289839,164858,,,,,
Female,65-79,Other,857941,332571,310604,224846,,,,,
Female,65-79,Unknown,125533,65616,47599,15490,,,,,
Female,65-79,White,1513204,634877,576963,337777,,,,,
Female,80+,Asian,21005,9128,7771,4537,,,,,
Female,80+,Black,56707,24105,21560,12523,,,,,
