Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,45138,26431,18684,23,,,,,
Female,2022-05-11 00:00:00,Black,30930,19707,11213,11,,,,,
Female,2022-05-11 00:00:00,Hispanic,260972,170126,90746,125,,,,,
Female,2022-05-11 00:00:00,Other,122148,74401,47655,105,,,,,
Female,2022-05-11 00:00:00,Unknown,23604,16259,7341,,,,,,
Female,2022-05-11 00:00:00,White,105922,63352,42515,69,,,,,
Female,2022-12-15 00:00:00,Asian,48101,24404,21354,2351,,,,,
Female,2022-12-15 00:00:00,Black,67544,36600,29543,1405,,,,,
Female,2022-12-15 00:00:00,Hispanic,479217,263515,205302,10477,,,,,
Female,2022-12-15 00:00:00,Other,223819,116266,98718,8850,,,,,
Female,2022-12-15 00:00:00,Unknown,21240,12951,8005,285,,,,,
Female,2022-12-15 00:00:00,White,185039,97366,81003,6696,,,,,
Female,16-49,Asian,686720,316309,275799,108826,,,,,
Female,16-49,Black,876939,444482,372694,82069,,,,,
Female,16-49,Hispanic,3956197,2026788,1693159,376342,,,,,
Female,16-49,Other,1634404,773973,676239,233516,,,,,
Female,16-49,Unknown,447597,250267,184974,28045,,,,,
Female,16-49,White,2913904,1432170,1238484,357451,,,,,
Female,50-64,Asian,228166,100901,88846,43851,,,,,
Female,50-64,Black,466114,209520,187885,81418,,,,,
Female,50-64,Hispanic,1460552,676032,585274,238916,,,,,
Female,50-64,Other,903457,381811,349834,193452,,,,,
Female,50-64,Unknown,200931,107074,80266,20591,,,,,
Female,50-64,White,1752244,798993,718352,304053,,,,,
Female,65-79,Asian,111044,47813,41125,23968,,,,,
Female,65-79,Black,258479,108291,98595,57044,,,,,
Female,65-79,Hispanic,765371,333311,288086,157769,,,,,
Female,65-79,Other,848048,330068,308199,219733,,,,,
Female,65-79,Unknown,126532,66217,48379,15170,,,,,
Female,65-79,White,1503552,634127,576380,329420,,,,,
Female,80+,Asian,20842,9094,7757,4426,,,,,
Female,80+,Black,56203,24080,21542,12068,,,,,
Female,80+,Hispanic,186533,82612,70440,37014,,,,,
Female,80+,Other,280204,110530,102087,69996,,,,,
Female,80+,Unknown,45989,24477,17521,4923,,,,,
Female,80+,White,447329,187897,169971,99778,,,,,
Female,Unknown,Asian,112,87,31,0,,,,,
Female,Unknown,Black,175,142,42,,,,,,
Female,Unknown,Hispanic,1055,879,237,,,,,,
Female,Unknown,Other,200,159,44,0,,,,,
Female,Unknown,Unknown,808,701,119,,,,,,
Female,Unknown,White,706,562,182,6,,,,,
Male,2022-05-11 00:00:00,Asian,47565,27876,19662,27,,,,,
Male,2022-05-11 00:00:00,Black,31120,19935,11172,18,,,,,
Male,2022-05-11 00:00:00,Hispanic,264137,172278,91773,113,,,,,
Male,2022-05-11 00:00:00,Other,124649,76044,48521,99,,,,,
Male,2022-05-11 00:00:00,Unknown,24578,17043,7530,8,,,,,
Male,2022-05-11 00:00:00,White,110419,65913,44445,84,,,,,
Male,2022-12-15 00:00:00,Asian,49445,25125,21996,2327,,,,,
Male,2022-12-15 00:00:00,Black,66692,36217,29064,1418,,,,,
Male,2022-12-15 00:00:00,Hispanic,474411,263212,201204,10063,,,,,
Male,2022-12-15 00:00:00,Other,224400,116905,98804,8716,,,,,
Male,2022-12-15 00:00:00,Unknown,22160,13626,8282,258,,,,,
Male,2022-12-15 00:00:00,White,186708,98869,81392,6474,,,,,
Male,16-49,Asian,665781,320557,279042,100169,,,,,
Male,16-49,Black,701036,366640,301623,60303,,,,,
Male,16-49,Hispanic,3522986,1883307,1528901,280758,,,,,
Male,16-49,Other,1454648,718097,613928,188061,,,,,
Male,16-49,Unknown,386834,228907,162741,19080,,,,,
Male,16-49,White,2652229,1343290,1151503,302437,,,,,
Male,50-64,Asian,211068,93642,83483,41531,,,,,
Male,50-64,Black,388442,181441,159092,63193,,,,,
Male,50-64,Hispanic,1318384,625268,539959,197865,,,,,
Male,50-64,Other,746334,324040,293786,151826,,,,,
Male,50-64,Unknown,175146,97205,71414,15375,,,,,
Male,50-64,White,1630893,762727,678830,268938,,,,,
Male,65-79,Asian,94708,40400,34773,21010,,,,,
Male,65-79,Black,177539,76198,67357,38780,,,,,
Male,65-79,Hispanic,606037,264335,228695,125887,,,,,
Male,65-79,Other,669163,262401,242676,172873,,,,,
Male,65-79,Unknown,113604,59897,43321,13635,,,,,
Male,65-79,White,1312087,559776,502704,284957,,,,,
Male,80+,Asian,16622,7055,6106,3767,,,,,
Male,80+,Black,25912,11294,9705,5625,,,,,
Male,80+,Hispanic,112715,49575,42060,23363,,,,,
Male,80+,Other,168384,65783,60126,44050,,,,,
Male,80+,Unknown,30677,16500,11328,3441,,,,,
Male,80+,White,318978,133821,118923,73329,,,,,
Male,Unknown,Asian,120,92,32,0,,,,,
Male,Unknown,Black,128,104,32,,,,,,
Male,Unknown,Hispanic,1002,838,236,,,,,,
Male,Unknown,Other,193,152,54,,,,,,
Male,Unknown,Unknown,562,488,83,0,,,,,
Male,Unknown,White,644,512,170,,,,,,
Unknown,2022-05-11 00:00:00,Asian,30,21,9,0,,,,,
Unknown,2022-05-11 00:00:00,Black,7,5,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,106,75,32,0,,,,,
Unknown,2022-05-11 00:00:00,Other,63,49,14,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,115,88,26,,,,,,
Unknown,2022-05-11 00:00:00,White,39,30,9,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,36,20,14,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,212,163,51,0,,,,,
Unknown,2022-12-15 00:00:00,Other,96,65,31,0,,,,,
Unknown,2022-12-15 00:00:00,Unknown,84,59,25,0,,,,,
Unknown,2022-12-15 00:00:00,White,121,77,45,0,,,,,
Unknown,16-49,Asian,1541,864,679,94,,,,,
Unknown,16-49,Black,1656,948,751,57,,,,,
Unknown,16-49,Hispanic,13328,8008,6935,421,,,,,
Unknown,16-49,Other,11559,6986,5094,349,,,,,
Unknown,16-49,Unknown,6029,3721,2463,172,,,,,
Unknown,16-49,White,8062,4462,3731,233,,,,,
Unknown,50-64,Asian,661,346,286,55,,,,,
Unknown,50-64,Black,751,400,333,60,,,,,
Unknown,50-64,Hispanic,7020,3721,3312,366,,,,,
Unknown,50-64,Other,7463,4275,3307,329,,,,,
Unknown,50-64,Unknown,2061,1201,862,128,,,,,
Unknown,50-64,White,4620,2483,2129,169,,,,,
Unknown,65-79,Asian,518,251,212,60,,,,,
Unknown,65-79,Black,493,258,213,44,,,,,
Unknown,65-79,Hispanic,3517,1853,1567,217,,,,,
Unknown,65-79,Other,4515,2555,1887,261,,,,,
Unknown,65-79,Unknown,1324,731,517,100,,,,,
Unknown,65-79,White,3591,1914,1604,147,,,,,
Unknown,80+,Asian,115,60,48,7,,,,,
Unknown,80+,Black,109,61,42,13,,,,,
Unknown,80+,Hispanic,781,414,344,48,,,,,
Unknown,80+,Other,1090,675,407,44,,,,,
Unknown,80+,Unknown,407,250,140,22,,,,,
Unknown,80+,White,954,523,405,51,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,75,70,6,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,41006443,19875871,16798698,5663574,,,,,
